cliente_id,recencia_dias,frequencia,monetario,score_r,score_f,score_m
9166,855,1,3910.7,3,1,1
11985,855,2,4342.3,3,1,1
782,855,2,8397.89,3,1,1
2220,855,2,9128.73,3,1,1
7817,855,2,13960.47,3,2,2
6995,855,2,16007.28,3,2,2
10639,855,3,10127.64,3,2,2
7697,855,3,13201.17,3,2,2
10180,855,3,14131.36,3,2,2
7518,855,3,14652.04,3,2,2
3859,855,3,16342.85,3,2,3
4256,855,3,16691.39,3,2,3
1950,855,3,17659.3,3,2,3
9425,855,3,17731.52,3,2,3
4096,855,3,25210.21,3,3,4
897,855,3,30106.64,3,3,4
11716,855,4,17464.79,3,3,3
10593,855,4,18672.7,3,3,3
10863,855,4,21019.95,3,3,3
7405,855,4,21191.99,3,3,3
3282,855,4,21697.21,3,3,3
10407,855,5,19452.85,3,4,3
3994,855,5,24258.14,3,4,4
563,855,5,31279.05,3,4,4
4779,855,6,42385.29,3,5,5
4689,855,6,51029.25,3,5,5
8655,855,6,56031.9,3,5,5
8039,855,7,32084.52,3,5,5
10163,855,7,39965.03,3,5,5
8068,855,7,45082.69,3,5,5
5845,855,7,66112.38,3,5,5
2682,855,8,37074.38,3,5,5
1472,855,8,67761.75,3,5,5
6305,854,1,6742.16,3,1,1
9239,854,1,12072.63,3,1,2
173,854,2,3215.8,3,1,1
6510,854,2,6146.8,3,1,1
2191,854,2,6163.14,3,1,1
3025,854,2,6229.59,3,1,1
8791,854,2,6641.22,3,1,1
4514,854,2,6709.72,3,1,1
2993,854,2,8199.55,3,1,1
8909,854,2,11199.12,3,1,2
11739,854,2,11636.49,3,1,2
99,854,2,14385.49,3,2,2
11963,854,3,11018.58,3,2,2
2557,854,3,11615.09,3,2,2
6261,854,3,11833.69,3,2,2
2308,854,3,12680.0,3,2,2
4619,854,3,14177.39,3,2,2
3907,854,3,15267.44,3,2,2
10895,854,3,15793.8,3,2,2
8785,854,3,18141.63,3,2,3
3009,854,3,18477.82,3,2,3
8272,854,4,13377.82,3,3,2
316,854,4,15010.0,3,3,2
9522,854,4,16297.07,3,3,3
3891,854,4,20502.63,3,3,3
1347,854,4,22648.06,3,3,3
7603,854,4,24683.18,3,3,4
5703,854,4,24715.52,3,3,4
4803,854,4,26922.05,3,4,4
6874,854,4,27348.72,3,4,4
10501,854,4,30055.74,3,4,4
6128,854,4,30435.1,3,4,4
6171,854,5,14241.7,3,4,2
4541,854,5,15917.29,3,4,2
8803,854,5,17302.11,3,4,3
8148,854,5,21741.1,3,4,3
10658,854,5,23515.87,3,4,4
7428,854,5,23988.94,3,4,4
11036,854,5,26807.14,3,4,4
42,854,5,30925.45,3,4,4
6654,854,5,34335.89,3,4,5
8635,854,5,37874.18,3,4,5
5776,854,5,38316.08,3,4,5
6277,854,6,18770.71,3,5,3
1963,854,6,20786.54,3,5,3
8584,854,6,33695.9,3,5,5
11938,854,6,35035.05,3,5,5
7070,854,6,40974.78,3,5,5
8521,854,7,30904.44,3,5,4
6660,854,8,29579.03,3,5,4
7510,854,8,47568.53,3,5,5
7230,854,8,48004.11,3,5,5
5789,853,1,1680.8,3,1,1
7824,853,1,1791.0,3,1,1
11862,853,1,8028.16,3,1,1
11800,853,2,3046.53,3,1,1
8289,853,2,11436.96,3,1,2
8575,853,2,15103.83,3,2,2
8956,853,3,10556.31,3,2,2
9184,853,3,12087.31,3,2,2
5113,853,3,13586.03,3,2,2
953,853,3,16773.14,3,2,3
10366,853,3,18362.32,3,2,3
546,853,3,24640.42,3,3,4
2223,853,3,25286.04,3,3,4
8765,853,3,32616.72,3,3,5
5861,853,4,13504.37,3,3,2
6302,853,4,14657.93,3,3,2
2865,853,4,16072.89,3,3,2
11235,853,4,16183.8,3,3,3
2378,853,4,21602.83,3,3,3
550,853,4,22351.08,3,3,3
6850,853,4,26263.28,3,4,4
5004,853,4,28470.17,3,4,4
4821,853,5,17780.51,3,4,3
6211,853,5,24389.91,3,4,4
4921,853,5,24839.54,3,4,4
11579,853,5,25100.33,3,4,4
6502,853,5,29777.01,3,4,4
11926,853,5,30074.09,3,4,4
2280,853,6,20053.38,3,5,3
1515,853,6,27331.02,3,5,4
7348,853,7,30870.98,3,5,4
561,853,8,32310.13,3,5,5
9420,852,1,893.28,3,1,1
6602,852,1,5607.89,3,1,1
7221,852,2,5438.02,3,1,1
11274,852,2,7536.27,3,1,1
3083,852,2,7831.22,3,1,1
1760,852,2,9968.4,3,1,2
8115,852,2,14000.8,3,2,2
7796,852,3,10372.19,3,2,2
11604,852,3,11413.27,3,2,2
3319,852,3,13977.6,3,2,2
1818,852,3,15610.5,3,2,2
4457,852,3,15614.32,3,2,2
7003,852,3,16330.1,3,2,3
7936,852,3,18883.26,3,2,3
3943,852,3,25647.18,3,3,4
7117,852,4,21872.76,3,3,3
1011,852,4,26983.28,3,4,4
9001,852,4,29945.96,3,4,4
5347,852,5,11509.9,3,4,2
10032,852,5,16970.67,3,4,3
10000,852,5,24214.07,3,4,4
6555,852,5,28272.28,3,4,4
138,852,5,37663.42,3,4,5
2607,852,5,40369.98,3,4,5
6025,852,7,31089.14,3,5,4
2042,852,7,32820.25,3,5,5
11380,852,7,40421.43,3,5,5
10167,851,2,5431.07,3,1,1
3534,851,2,7395.21,3,1,1
3150,851,3,13379.36,3,2,2
4204,851,3,16100.22,3,2,2
9881,851,3,19962.75,3,3,3
8555,851,3,19970.88,3,3,3
11168,851,3,23472.93,3,3,4
5030,851,3,29664.66,3,3,4
4529,851,3,40205.17,3,3,5
10115,851,4,11579.67,3,3,2
8887,851,4,12945.07,3,3,2
7632,851,4,15984.34,3,3,2
1355,851,4,18223.89,3,3,3
6065,851,4,18473.38,3,3,3
1960,851,4,19698.4,3,3,3
7966,851,4,22686.54,3,3,3
3719,851,4,25540.93,3,3,4
318,851,4,29034.2,3,4,4
4988,851,4,37388.55,3,4,5
2294,851,5,22276.17,3,4,3
2228,851,5,25629.04,3,4,4
3327,851,6,21970.7,3,5,3
6525,851,6,30629.53,3,5,4
6789,851,6,30688.33,3,5,4
5355,851,6,50165.49,3,5,5
1789,851,7,26472.55,3,5,4
5613,851,7,41611.59,3,5,5
191,851,7,54224.65,3,5,5
10062,851,8,33904.77,3,5,5
3367,851,8,36634.46,3,5,5
3714,851,8,43215.87,3,5,5
10050,851,9,47034.21,3,5,5
9328,851,9,51085.73,3,5,5
4522,851,9,74955.38,3,5,5
11773,850,1,3323.01,3,1,1
9893,850,2,7422.06,3,1,1
9258,850,2,10965.31,3,1,2
7670,850,2,11661.01,3,1,2
7344,850,2,15005.87,3,2,2
9849,850,2,15520.49,3,2,2
11099,850,2,19440.21,3,2,3
2444,850,3,3091.6,3,2,1
11592,850,3,16726.73,3,2,3
2056,850,3,17137.66,3,2,3
3015,850,3,19597.31,3,2,3
10330,850,3,22226.14,3,3,3
338,850,3,22681.07,3,3,3
466,850,4,35413.06,3,4,5
9332,850,4,36310.01,3,4,5
2352,850,5,21250.85,3,4,3
1807,850,5,24790.41,3,4,4
5542,850,5,25597.08,3,4,4
11319,850,5,26906.07,3,4,4
1609,850,5,35019.69,3,4,5
8367,850,5,37036.13,3,4,5
6245,850,6,25376.0,3,5,4
3822,850,6,27442.71,3,5,4
7496,850,7,20152.86,3,5,3
10405,850,7,38779.71,3,5,5
10847,850,7,49946.53,3,5,5
9293,850,8,48231.57,3,5,5
8161,850,9,62237.37,3,5,5
1325,849,2,2532.07,3,1,1
1655,849,2,7243.45,3,1,1
5585,849,2,14036.6,3,2,2
9796,849,3,7394.23,3,2,1
869,849,3,12203.72,3,2,2
11100,849,3,13810.12,3,2,2
4793,849,3,15849.5,3,2,2
1467,849,3,18685.14,3,2,3
1921,849,3,21007.55,3,3,3
9468,849,4,7800.5,3,3,1
8023,849,4,13842.89,3,3,2
85,849,4,14528.16,3,3,2
3117,849,4,18257.37,3,3,3
10390,849,4,18718.88,3,3,3
1846,849,4,19220.32,3,3,3
6398,849,4,20511.17,3,3,3
4509,849,4,23514.0,3,3,4
2049,849,4,26412.28,3,4,4
8467,849,4,26938.28,3,4,4
9842,849,4,38789.62,3,4,5
8849,849,5,15194.28,3,4,2
6050,849,5,20702.72,3,4,3
8583,849,5,23464.74,3,4,4
9714,849,5,29229.94,3,4,4
8298,849,5,37652.89,3,4,5
10452,849,6,30649.66,3,5,4
7550,849,6,31694.07,3,5,4
7610,849,6,35995.84,3,5,5
6631,849,6,45582.9,3,5,5
4414,849,6,53958.23,3,5,5
11788,849,7,27641.19,3,5,4
7998,849,7,33937.87,3,5,5
10591,849,7,36516.67,3,5,5
8420,849,7,44995.3,3,5,5
8565,848,1,6633.12,3,1,1
4644,848,2,6669.59,3,1,1
5988,848,2,8219.2,3,1,1
88,848,2,14788.58,3,2,2
10134,848,2,18283.58,3,2,3
7307,848,3,7198.3,3,2,1
7424,848,3,18710.18,3,2,3
4475,848,3,19585.08,3,2,3
766,848,3,19791.39,3,3,3
11653,848,4,7471.71,3,3,1
4638,848,4,16062.18,3,3,2
68,848,4,16726.08,3,3,3
4732,848,4,17510.0,3,3,3
4939,848,4,33931.22,3,4,5
1408,848,4,41347.73,3,4,5
5037,848,5,29314.43,3,4,4
2295,848,5,36816.55,3,4,5
6157,848,5,36993.2,3,4,5
1308,848,5,38443.85,3,4,5
6945,848,6,31615.59,3,5,4
4037,848,6,34284.06,3,5,5
1511,848,6,36494.8,3,5,5
11283,848,6,38992.73,3,5,5
5015,848,7,31177.51,3,5,4
34,848,7,41707.09,3,5,5
8310,848,7,48392.11,3,5,5
3692,847,1,68.3,3,1,1
4045,847,2,1502.12,3,1,1
831,847,2,5867.46,3,1,1
2043,847,2,6151.94,3,1,1
5097,847,2,11371.17,3,1,2
40,847,2,17789.8,3,2,3
10634,847,2,18188.53,3,2,3
10208,847,3,12136.9,3,2,2
1441,847,3,12587.98,3,2,2
51,847,3,18217.15,3,2,3
11909,847,3,18326.94,3,2,3
11192,847,3,18443.04,3,2,3
2073,847,3,18602.88,3,2,3
9671,847,4,5095.01,3,3,1
10684,847,4,12145.45,3,3,2
8906,847,4,13290.47,3,3,2
2039,847,4,15667.0,3,3,2
846,847,5,24007.88,3,4,4
1250,847,5,24697.52,3,4,4
4389,847,5,25934.17,3,4,4
3893,847,5,32351.15,3,4,5
3099,847,5,36170.92,3,4,5
4050,847,6,26481.76,3,5,4
2340,847,6,29311.94,3,5,4
10376,847,6,34730.5,3,5,5
1491,847,6,35069.64,3,5,5
7765,847,6,53266.69,3,5,5
11632,847,7,31740.19,3,5,5
5350,847,7,39350.35,3,5,5
3753,846,1,9054.42,3,1,1
73,846,2,11117.53,3,1,2
4497,846,3,21052.11,3,3,3
7905,846,3,26444.5,3,3,4
7711,846,3,30380.47,3,3,4
7812,846,4,18992.98,3,3,3
4002,846,4,19048.81,3,3,3
167,846,4,30542.26,3,4,4
7323,846,4,31482.54,3,4,4
5956,846,4,35129.69,3,4,5
7021,846,5,18260.14,3,4,3
8551,846,5,24192.07,3,4,4
11199,846,5,26435.46,3,4,4
10996,846,5,30130.83,3,4,4
2288,846,5,33792.56,3,4,5
1098,846,5,35519.69,3,4,5
11876,846,5,37895.57,3,4,5
4064,846,5,42811.38,3,5,5
104,846,5,47045.56,3,5,5
4392,846,6,20644.18,3,5,3
2523,846,6,25679.96,3,5,4
11490,846,6,25878.64,3,5,4
339,846,6,27996.12,3,5,4
386,846,6,30367.06,3,5,4
4270,846,6,34033.2,3,5,5
10807,846,6,36782.35,3,5,5
1992,846,6,49474.84,3,5,5
11833,846,7,37880.1,3,5,5
6353,846,7,41714.45,3,5,5
3449,846,8,35555.23,3,5,5
3639,846,8,41372.63,3,5,5
11246,846,12,67330.28,3,5,5
1602,845,1,7296.0,3,1,1
6492,845,2,5404.34,3,1,1
3595,845,2,21554.1,3,2,3
859,845,3,9332.97,3,2,1
8122,845,3,9871.04,3,2,1
645,845,3,13754.45,3,2,2
3451,845,3,22592.13,3,3,3
2487,845,3,30105.42,3,3,4
8952,845,4,7815.79,3,3,1
2989,845,4,10634.63,3,3,2
1872,845,4,12564.02,3,3,2
4979,845,4,14946.36,3,3,2
10904,845,4,15162.06,3,3,2
9825,845,4,17447.51,3,3,3
5531,845,4,18124.04,3,3,3
2832,845,4,18195.85,3,3,3
11456,845,4,23198.0,3,3,4
9236,845,4,23327.96,3,3,4
4549,845,4,27070.96,3,4,4
1405,845,4,30284.05,3,4,4
11497,845,5,14416.57,3,4,2
1516,845,5,18123.14,3,4,3
1083,845,5,20400.55,3,4,3
10293,845,5,24930.03,3,4,4
9487,845,5,28033.56,3,4,4
6183,845,5,29485.96,3,4,4
1959,845,5,36480.58,3,4,5
10089,845,6,27150.94,3,5,4
945,845,6,27257.02,3,5,4
9712,845,6,27612.73,3,5,4
2808,845,6,42063.53,3,5,5
8800,845,6,60833.26,3,5,5
5292,845,7,23939.79,3,5,4
9367,845,7,37144.36,3,5,5
1475,845,7,43071.97,3,5,5
752,845,7,64095.43,3,5,5
8924,845,9,23762.51,3,5,4
2786,845,9,59304.09,3,5,5
3522,844,2,5213.65,3,1,1
7190,844,2,5641.34,3,1,1
9982,844,2,7016.24,3,1,1
5384,844,2,7544.65,3,1,1
11109,844,2,9804.04,3,1,1
4083,844,2,11120.37,3,1,2
890,844,3,17303.5,3,2,3
255,844,3,19311.77,3,2,3
8739,844,4,14535.43,3,3,2
2012,844,4,15151.15,3,3,2
4079,844,4,15818.4,3,3,2
3864,844,4,17346.98,3,3,3
5199,844,4,23635.99,3,3,4
7922,844,4,26591.51,3,4,4
3752,844,4,26674.02,3,4,4
2644,844,4,41598.72,3,4,5
11866,844,5,9122.08,3,4,1
9524,844,5,18176.12,3,4,3
11617,844,5,22337.36,3,4,3
1983,844,5,24695.46,3,4,4
2984,844,5,31597.26,3,4,4
8836,844,5,33814.61,3,4,5
7293,844,6,31328.74,3,5,4
9545,844,6,36506.73,3,5,5
119,844,6,45909.19,3,5,5
9353,844,7,40462.62,3,5,5
1422,844,7,41362.44,3,5,5
10093,844,7,45765.05,3,5,5
60,844,8,41300.79,3,5,5
1970,844,8,51586.9,3,5,5
5772,843,1,5301.18,3,1,1
10241,843,2,5019.8,3,1,1
2496,843,2,10650.45,3,1,2
3926,843,2,17692.69,3,2,3
10946,843,2,19178.57,3,2,3
3226,843,3,5715.61,3,2,1
4390,843,3,8647.6,3,2,1
10702,843,3,13802.94,3,2,2
8319,843,3,15417.94,3,2,2
11079,843,3,17897.03,3,2,3
8808,843,3,19973.58,3,3,3
8866,843,3,22363.47,3,3,3
5446,843,3,23695.15,3,3,4
4372,843,3,26459.81,3,3,4
2215,843,4,5908.06,3,3,1
5172,843,4,6976.25,3,3,1
5783,843,4,15996.64,3,3,2
7834,843,4,19282.55,3,3,3
10184,843,4,20713.2,3,3,3
8315,843,4,21419.6,3,3,3
6952,843,4,21505.38,3,3,3
6285,843,4,23238.19,3,3,4
8020,843,4,26078.63,3,3,4
10483,843,4,34005.68,3,4,5
553,843,5,19522.68,3,4,3
5640,843,5,24820.44,3,4,4
9018,843,5,26484.77,3,4,4
5633,843,5,32065.48,3,4,5
5246,843,5,33054.24,3,4,5
6813,843,5,33182.17,3,4,5
7537,843,5,35250.92,3,4,5
4881,843,6,24420.79,3,5,4
2614,843,6,29910.7,3,5,4
7009,843,6,33110.04,3,5,5
18,843,6,41353.4,3,5,5
4502,843,6,43941.69,3,5,5
8590,843,7,37144.82,3,5,5
11032,843,10,31170.02,3,5,4
6159,842,1,5286.76,3,1,1
3139,842,1,5515.91,3,1,1
4506,842,2,4893.74,3,1,1
5073,842,2,7652.43,3,1,1
4040,842,2,8434.78,3,1,1
10964,842,2,12869.1,3,1,2
9320,842,3,12927.11,3,2,2
10507,842,3,14221.25,3,2,2
8287,842,3,18552.54,3,2,3
7612,842,4,10627.6,3,3,2
9263,842,4,15735.22,3,3,2
3572,842,4,17731.66,3,3,3
3562,842,4,20495.92,3,3,3
4667,842,4,20967.68,3,3,3
3941,842,4,21778.65,3,3,3
4811,842,4,23443.08,3,3,4
6774,842,4,26097.49,3,4,4
9589,842,4,26289.91,3,4,4
4173,842,4,26449.81,3,4,4
7309,842,4,32680.47,3,4,5
10763,842,4,33187.09,3,4,5
4998,842,4,33307.34,3,4,5
5044,842,4,35820.71,3,4,5
10357,842,4,42104.9,3,4,5
320,842,5,24541.74,3,4,4
3358,842,5,25856.78,3,4,4
4246,842,5,27302.34,3,4,4
2365,842,5,27988.63,3,4,4
10789,842,5,33641.52,3,4,5
5536,842,5,47012.1,3,5,5
3611,842,7,22307.62,3,5,3
11849,841,1,1170.66,3,1,1
11614,841,2,23941.6,3,2,4
8679,841,2,28440.43,3,2,4
2790,841,3,13178.61,3,2,2
4090,841,3,14793.77,3,2,2
11613,841,3,15647.17,3,2,2
5549,841,3,19622.9,3,2,3
8592,841,4,10067.88,3,3,2
1999,841,4,12447.8,3,3,2
5515,841,4,12815.38,3,3,2
6873,841,4,14211.62,3,3,2
11831,841,4,16875.69,3,3,3
9185,841,4,17410.9,3,3,3
10601,841,4,17549.68,3,3,3
1358,841,4,26371.13,3,4,4
8920,841,4,30459.03,3,4,4
1564,841,5,20611.55,3,4,3
8748,841,5,22382.95,3,4,3
5800,841,5,25080.96,3,4,4
7314,841,5,29092.22,3,4,4
11465,841,5,33788.36,3,4,5
3521,841,6,33419.99,3,5,5
9904,841,6,34935.08,3,5,5
6081,841,6,35477.0,3,5,5
6201,841,7,35731.26,3,5,5
9270,841,7,46406.63,3,5,5
3732,841,7,53226.68,3,5,5
415,841,9,37715.41,3,5,5
1241,840,1,9525.42,3,1,1
8694,840,2,2946.96,3,1,1
5368,840,2,5688.44,3,1,1
9232,840,2,6408.85,3,1,1
8501,840,2,10074.28,3,1,2
955,840,2,14832.99,3,2,2
416,840,3,10567.96,3,2,2
1993,840,3,18197.77,3,2,3
8411,840,3,24603.1,3,3,4
6808,840,3,24935.2,3,3,4
4207,840,3,29187.83,3,3,4
5835,840,3,32088.33,3,3,5
6626,840,4,7244.23,3,3,1
10421,840,4,16497.14,3,3,3
324,840,4,20346.11,3,3,3
2916,840,4,25445.57,3,3,4
2060,840,4,25716.09,3,3,4
1563,840,4,27034.33,3,4,4
8515,840,5,19886.03,3,4,3
7354,840,5,23717.23,3,4,4
1007,840,5,29018.46,3,4,4
4586,840,5,31005.8,3,4,4
864,840,5,32103.66,3,4,5
6871,840,5,33569.5,3,4,5
10353,840,5,35035.61,3,4,5
9945,840,5,38160.46,3,4,5
696,840,6,35311.33,3,5,5
4165,840,6,36274.16,3,5,5
4431,840,6,44023.21,3,5,5
8789,840,7,62041.77,3,5,5
900,840,8,42940.55,3,5,5
5262,840,12,62923.56,3,5,5
9079,839,1,7430.98,3,1,1
3641,839,1,8387.14,3,1,1
2979,839,1,12545.56,3,1,2
8409,839,2,2612.74,3,1,1
5370,839,2,8034.93,3,1,1
7942,839,2,19022.39,3,2,3
5709,839,3,4544.09,3,2,1
10899,839,3,12522.06,3,2,2
11275,839,3,13678.28,3,2,2
4038,839,3,17326.34,3,2,3
10186,839,3,18645.29,3,2,3
3701,839,3,19297.58,3,2,3
4901,839,3,20390.11,3,3,3
5100,839,3,20646.39,3,3,3
3768,839,3,21636.04,3,3,3
9306,839,3,27005.49,3,3,4
10006,839,4,18873.07,3,3,3
5622,839,4,19302.38,3,3,3
5284,839,4,23673.53,3,3,4
7607,839,4,24762.54,3,3,4
5388,839,4,26489.84,3,4,4
1977,839,5,20094.09,3,4,3
9133,839,5,21476.61,3,4,3
5091,839,5,26859.11,3,4,4
3229,839,5,28725.56,3,4,4
5583,839,5,29448.61,3,4,4
11565,839,5,31296.95,3,4,4
8816,839,5,33406.08,3,4,5
6359,839,5,41327.23,3,5,5
802,839,6,26391.54,3,5,4
8016,839,6,27583.78,3,5,4
8601,839,6,33707.19,3,5,5
4493,839,6,40156.15,3,5,5
11306,839,6,63662.53,3,5,5
9500,839,7,31685.97,3,5,4
8531,839,7,39042.86,3,5,5
5204,839,7,55270.14,3,5,5
10940,839,9,70895.56,3,5,5
9807,838,1,8388.03,3,1,1
10672,838,1,9560.73,3,1,1
2693,838,2,7521.97,3,1,1
6836,838,2,7743.11,3,1,1
4918,838,2,9151.97,3,1,1
761,838,3,7576.34,3,2,1
3324,838,3,11521.17,3,2,2
7642,838,3,11857.73,3,2,2
4579,838,3,14726.8,3,2,2
91,838,3,16426.86,3,2,3
606,838,3,25716.09,3,3,4
1130,838,4,12994.98,3,3,2
3820,838,4,15264.57,3,3,2
2956,838,4,16302.1,3,3,3
10753,838,4,20818.76,3,3,3
3035,838,4,25336.73,3,3,4
1154,838,4,29303.97,3,4,4
6982,838,4,30614.59,3,4,4
1723,838,4,37861.52,3,4,5
7511,838,5,17765.4,3,4,3
5099,838,5,21201.51,3,4,3
4897,838,5,24300.68,3,4,4
3307,838,5,24721.74,3,4,4
2735,838,5,28442.36,3,4,4
4539,838,5,30988.85,3,4,4
2264,838,6,22170.99,3,5,3
1989,838,6,28455.74,3,5,4
6503,838,7,30734.93,3,5,4
152,838,7,32841.59,3,5,5
862,838,7,49835.45,3,5,5
917,838,8,37081.04,3,5,5
9125,838,8,46619.12,3,5,5
2514,838,8,48866.58,3,5,5
4983,838,10,41510.64,3,5,5
3240,837,1,715.73,3,1,1
7280,837,1,7141.94,3,1,1
3833,837,2,727.3,3,1,1
9495,837,2,13027.14,3,2,2
9915,837,2,13506.53,3,2,2
7524,837,2,14545.46,3,2,2
11053,837,2,15217.5,3,2,2
7829,837,2,17710.51,3,2,3
9623,837,3,9886.11,3,2,1
8766,837,3,21588.03,3,3,3
10314,837,3,22777.25,3,3,3
10243,837,3,25956.8,3,3,4
1649,837,3,27725.14,3,3,4
1282,837,4,21568.88,3,3,3
6863,837,4,23878.49,3,3,4
9350,837,4,24093.81,3,3,4
7409,837,4,27243.71,3,4,4
11415,837,4,27594.27,3,4,4
2616,837,4,28911.24,3,4,4
1237,837,4,35695.87,3,4,5
4797,837,5,15549.56,3,4,2
8999,837,5,17905.17,3,4,3
107,837,5,26932.3,3,4,4
5771,837,5,27082.83,3,4,4
3763,837,5,42782.3,3,5,5
2235,837,6,15047.59,3,5,2
9666,837,6,19811.04,3,5,3
8992,837,6,33637.84,3,5,5
5624,837,6,36569.12,3,5,5
9473,837,6,36725.87,3,5,5
4930,837,6,37565.33,3,5,5
3111,837,6,46380.86,3,5,5
4377,837,7,36964.2,3,5,5
4460,837,8,61168.38,3,5,5
6080,837,9,45053.74,3,5,5
1835,837,10,34508.44,3,5,5
5486,836,1,10896.73,3,1,2
11057,836,2,3138.28,3,1,1
994,836,2,6054.18,3,1,1
11313,836,2,8332.68,3,1,1
4618,836,2,11168.19,3,1,2
5565,836,2,11941.28,3,1,2
11076,836,2,12466.08,3,1,2
7582,836,2,14836.76,3,2,2
9695,836,3,10394.67,3,2,2
6397,836,3,16963.02,3,2,3
9229,836,3,33231.83,3,3,5
6852,836,3,33402.17,3,3,5
7614,836,4,13565.45,3,3,2
4156,836,4,16563.9,3,3,3
551,836,4,19862.77,3,3,3
6569,836,4,22821.67,3,3,4
4382,836,4,27988.14,3,4,4
10307,836,5,16999.62,3,4,3
6323,836,5,22846.62,3,4,4
10534,836,5,24053.46,3,4,4
10465,836,5,27937.88,3,4,4
6905,836,5,28388.6,3,4,4
5242,836,5,29045.35,3,4,4
8642,836,5,31474.83,3,4,4
7963,836,5,38236.63,3,4,5
8128,836,6,20038.51,3,5,3
5961,836,6,22861.91,3,5,4
2764,836,6,24472.87,3,5,4
2661,836,6,54480.91,3,5,5
7476,836,7,25743.64,3,5,4
3472,835,1,1764.09,3,1,1
1248,835,2,3301.71,3,1,1
4664,835,2,4922.08,3,1,1
10570,835,2,7166.02,3,1,1
11164,835,2,9088.17,3,1,1
8275,835,2,9278.96,3,1,1
9518,835,3,11421.92,3,2,2
609,835,3,11721.8,3,2,2
5463,835,3,17385.71,3,2,3
7994,835,3,22976.63,3,3,4
3093,835,4,11805.39,3,3,2
663,835,4,14466.6,3,3,2
4802,835,4,22995.73,3,3,4
10260,835,4,23923.97,3,3,4
1546,835,4,24111.74,3,3,4
6366,835,4,24126.93,3,3,4
2283,835,4,29946.57,3,4,4
7733,835,4,32825.92,3,4,5
11865,835,4,33936.73,3,4,5
6251,835,4,36476.51,3,4,5
11202,835,5,16832.87,3,4,3
6680,835,5,16894.64,3,4,3
717,835,5,20946.1,3,4,3
8520,835,5,23079.07,3,4,4
7975,835,5,39928.51,3,4,5
11687,835,5,42899.2,3,5,5
5493,835,5,48985.57,3,5,5
8627,835,6,31724.72,3,5,4
11451,835,7,33869.77,3,5,5
363,835,7,43125.12,3,5,5
11082,835,7,47432.89,3,5,5
7827,835,7,50932.22,3,5,5
9347,834,1,10203.33,3,1,2
5062,834,1,11078.62,3,1,2
8107,834,1,12960.68,3,1,2
11715,834,2,5069.74,3,1,1
11359,834,2,8722.57,3,1,1
6083,834,2,10653.27,3,1,2
5434,834,2,19904.05,3,2,3
6960,834,2,23748.59,3,2,4
7154,834,3,9439.34,3,2,1
10540,834,3,10566.67,3,2,2
2573,834,3,13069.09,3,2,2
10,834,3,13359.33,3,2,2
11850,834,3,14550.39,3,2,2
4325,834,3,15371.37,3,2,2
10815,834,3,17412.78,3,2,3
3541,834,3,19226.34,3,2,3
1034,834,3,23151.62,3,3,4
7343,834,3,33373.57,3,3,5
5723,834,4,10738.7,3,3,2
5214,834,4,11693.95,3,3,2
4735,834,4,12336.72,3,3,2
2272,834,4,15740.01,3,3,2
7890,834,4,17480.04,3,3,3
8255,834,4,20605.77,3,3,3
9711,834,4,28920.14,3,4,4
10743,834,4,28992.25,3,4,4
1411,834,4,30464.54,3,4,4
9128,834,4,32004.75,3,4,5
1842,834,4,36176.99,3,4,5
4218,834,5,14823.49,3,4,2
8877,834,5,15472.35,3,4,2
2905,834,5,21236.55,3,4,3
6210,834,5,31423.07,3,4,4
7673,834,5,33777.93,3,4,5
7226,834,5,36185.16,3,4,5
6633,834,5,36711.8,3,4,5
10267,834,6,27527.62,3,5,4
970,834,6,28085.65,3,5,4
3861,834,6,28201.07,3,5,4
3101,834,6,32672.52,3,5,5
2732,834,6,33276.87,3,5,5
7791,834,6,34427.91,3,5,5
7638,834,6,38183.6,3,5,5
1213,834,6,38526.28,3,5,5
9244,834,6,46044.32,3,5,5
10788,834,6,59174.72,3,5,5
4963,834,7,24880.55,3,5,4
4692,834,7,27240.04,3,5,4
2255,834,7,36719.54,3,5,5
4404,834,8,36554.04,3,5,5
9103,834,8,45089.67,3,5,5
7505,834,8,56342.92,3,5,5
8102,833,1,2249.33,3,1,1
8466,833,1,2678.9,3,1,1
223,833,1,9416.5,3,1,1
11144,833,2,9115.78,3,1,1
11085,833,2,10349.37,3,1,2
6782,833,2,14569.69,3,2,2
5579,833,2,14996.74,3,2,2
7822,833,2,19228.14,3,2,3
9489,833,3,6501.4,3,2,1
2976,833,3,11373.57,3,2,2
2426,833,3,11809.31,3,2,2
4055,833,3,12081.18,3,2,2
4875,833,3,13628.42,3,2,2
6289,833,3,13863.84,3,2,2
4353,833,3,13905.68,3,2,2
9876,833,3,14075.43,3,2,2
6785,833,3,14714.07,3,2,2
120,833,3,18654.11,3,2,3
6560,833,3,22938.68,3,3,4
769,833,3,25763.66,3,3,4
10043,833,4,12257.88,3,3,2
9739,833,4,14433.16,3,3,2
5574,833,4,19092.25,3,3,3
10822,833,4,20221.4,3,3,3
2729,833,4,22158.27,3,3,3
1820,833,4,23686.98,3,3,4
2325,833,5,15026.29,3,4,2
9032,833,5,16147.31,3,4,3
10384,833,5,19860.58,3,4,3
9007,833,5,20922.27,3,4,3
1720,833,5,20970.48,3,4,3
5701,833,5,22719.43,3,4,3
8955,833,5,31963.54,3,4,5
