categoria,nome_produto,preco_casanova,preco_medio_mercado,gap_pct
Decoração,Produto Decoração 112,93.22,101.93,-8.55
Jardim,Produto Jardim 16,522.3,571.22,-8.56
Decoração,Produto Decoração 105,19.23,21.03,-8.56
Decoração,Produto Decoração 105,19.23,21.03,-8.56
Jardim,Produto Jardim 138,441.97,483.34,-8.56
Iluminação,Produto Iluminação 146,40.47,44.26,-8.56
Cozinha,Produto Cozinha 24,275.28,301.09,-8.57
Decoração,Produto Decoração 36,659.82,721.67,-8.57
Jardim,Produto Jardim 83,90.39,98.86,-8.57
Outros,Produto Decoração 2,626.21,685.01,-8.58
Móveis,Produto Móveis 39,659.01,720.97,-8.59
Outros,Produto Decoração 2,626.21,685.13,-8.6
Outros,Produto Decoração 2,626.21,685.18,-8.61
Decoração,Produto Decoração 9,269.04,294.43,-8.62
Móveis,Produto Móveis 11,525.9,575.54,-8.62
Decoração,Produto Decoração 94,697.38,763.15,-8.62
Banheiro,Produto Banheiro 108,609.67,667.18,-8.62
Móveis,Produto Móveis 110,557.44,610.05,-8.62
Banheiro,Produto Banheiro 115,759.86,831.79,-8.65
Móveis,Produto Móveis 39,659.01,721.49,-8.66
Cozinha,Produto Cozinha 49,451.48,494.31,-8.66
Móveis,Produto Móveis 134,597.01,653.61,-8.66
Iluminação,Produto Iluminação 146,40.47,44.31,-8.67
Móveis,Produto Móveis 39,659.01,721.69,-8.69
Outros,Produto Jardim 4,63.5,69.55,-8.7
Cozinha,Produto Cozinha 24,275.28,301.51,-8.7
Cozinha,Produto Cozinha 128,156.53,171.45,-8.7
Banheiro,Produto Banheiro 17,69.32,75.93,-8.71
Jardim,Produto Jardim 138,441.97,484.2,-8.72
Decoração,Produto Decoração 36,659.82,722.96,-8.73
Banheiro,Produto Banheiro 45,755.82,828.14,-8.73
Jardim,Produto Jardim 104,99.73,109.27,-8.73
Decoração,Produto Decoração 105,19.23,21.07,-8.73
Banheiro,Produto Banheiro 17,69.32,75.96,-8.74
Decoração,Produto Decoração 56,256.94,281.56,-8.74
Decoração,Produto Decoração 94,697.38,764.2,-8.74
Decoração,Produto Decoração 36,659.82,723.09,-8.75
Móveis,Produto Móveis 39,659.01,722.19,-8.75
Iluminação,Produto Iluminação 146,40.47,44.35,-8.75
Banheiro,Produto Banheiro 108,609.67,668.3,-8.77
Decoração,Produto Decoração 44,624.22,684.29,-8.78
Jardim,Produto Jardim 48,658.76,722.2,-8.78
Banheiro,Produto Banheiro 45,755.82,828.69,-8.79
Decoração,Produto Decoração 89,591.93,648.97,-8.79
Móveis,Produto Móveis 110,557.44,611.19,-8.79
Outros,Produto Decoração 2,626.21,686.63,-8.8
Iluminação,Produto Iluminação 50,36.22,39.72,-8.81
Móveis,Produto Móveis 39,659.01,722.78,-8.82
Jardim,Produto Jardim 48,658.76,722.46,-8.82
Jardim,Produto Jardim 53,772.82,847.54,-8.82
Banheiro,Produto Banheiro 15,509.67,559.04,-8.83
Decoração,Produto Decoração 36,659.82,723.75,-8.83
Iluminação,Produto Iluminação 116,678.67,744.36,-8.83
Móveis,Produto Móveis 134,597.01,654.83,-8.83
Decoração,Produto Decoração 94,697.38,765.08,-8.85
Cozinha,Produto Cozinha 24,275.28,302.05,-8.86
Decoração,Produto Decoração 56,256.94,281.92,-8.86
Cozinha,Produto Cozinha 128,156.53,171.74,-8.86
Banheiro,Produto Banheiro 133,747.61,820.28,-8.86
Banheiro,Produto Banheiro 133,747.61,820.26,-8.86
Outros,Produto Decoração 2,626.21,687.13,-8.87
Decoração,Produto Decoração 44,624.22,685.0,-8.87
Decoração,Produto Decoração 80,213.43,234.26,-8.89
Decoração,Produto Decoração 56,256.94,282.04,-8.9
Banheiro,Produto Banheiro 45,755.82,829.94,-8.93
Iluminação,Produto Iluminação 146,40.47,44.44,-8.93
Outros,Produto Jardim 4,63.5,69.74,-8.95
Banheiro,Produto Banheiro 45,755.82,830.15,-8.95
Banheiro,Produto Banheiro 21,116.9,128.4,-8.96
Banheiro,Produto Banheiro 133,747.61,821.22,-8.96
Jardim,Produto Jardim 53,772.82,848.93,-8.97
Cozinha,Produto Cozinha 109,286.71,314.95,-8.97
Iluminação,Produto Iluminação 20,586.33,644.15,-8.98
Iluminação,Produto Iluminação 41,836.7,919.26,-8.98
Jardim,Produto Jardim 83,90.39,99.31,-8.98
Jardim,Produto Jardim 102,149.96,164.75,-8.98
Cozinha,Produto Cozinha 49,451.48,496.13,-9.0
Jardim,Produto Jardim 104,99.73,109.59,-9.0
Cozinha,Produto Cozinha 67,115.09,126.48,-9.01
Iluminação,Produto Iluminação 50,36.22,39.81,-9.02
Jardim,Produto Jardim 53,772.82,849.54,-9.03
Iluminação,Produto Iluminação 50,36.22,39.82,-9.04
Iluminação,Produto Iluminação 116,678.67,746.12,-9.04
Banheiro,Produto Banheiro 133,747.61,821.91,-9.04
Banheiro,Produto Banheiro 141,758.15,833.46,-9.04
Decoração,Produto Decoração 90,797.17,876.57,-9.06
Jardim,Produto Jardim 107,559.39,615.14,-9.06
Decoração,Produto Decoração 9,269.04,295.87,-9.07
Decoração,Produto Decoração 47,650.26,715.11,-9.07
Cozinha,Produto Cozinha 67,115.09,126.57,-9.07
Iluminação,Produto Iluminação 132,131.97,145.14,-9.07
Banheiro,Produto Banheiro 133,747.61,822.19,-9.07
Decoração,Produto Decoração 9,269.04,295.9,-9.08
Decoração,Produto Decoração 56,256.94,282.62,-9.09
Móveis,Produto Móveis 60,760.29,836.35,-9.09
Jardim,Produto Jardim 102,149.96,164.95,-9.09
Móveis,Produto Móveis 140,601.14,661.22,-9.09
Decoração,Produto Decoração 89,591.93,651.2,-9.1
Jardim,Produto Jardim 104,99.73,109.72,-9.1
Móveis,Produto Móveis 72,430.2,473.33,-9.11
Móveis,Produto Móveis 140,601.14,661.36,-9.11
Banheiro,Produto Banheiro 142,328.61,361.54,-9.11
Jardim,Produto Jardim 48,658.76,724.84,-9.12
Decoração,Produto Decoração 56,256.94,282.72,-9.12
Móveis,Produto Móveis 72,430.2,473.35,-9.12
Decoração,Produto Decoração 94,697.38,767.38,-9.12
Jardim,Produto Jardim 16,522.3,574.79,-9.13
Jardim,Produto Jardim 107,559.39,615.61,-9.13
Móveis,Produto Móveis 60,760.29,836.81,-9.14
Jardim,Produto Jardim 83,90.39,99.48,-9.14
Jardim,Produto Jardim 83,90.39,99.5,-9.16
Banheiro,Produto Banheiro 17,69.32,76.32,-9.17
Jardim,Produto Jardim 48,658.76,725.25,-9.17
Decoração,Produto Decoração 56,256.94,282.87,-9.17
Cozinha,Produto Cozinha 148,121.1,133.34,-9.18
Decoração,Produto Decoração 47,650.26,716.16,-9.2
Decoração,Produto Decoração 94,697.38,768.18,-9.22
Cozinha,Produto Cozinha 109,286.71,315.88,-9.23
Decoração,Produto Decoração 47,650.26,716.49,-9.24
Banheiro,Produto Banheiro 45,755.82,832.97,-9.26
Iluminação,Produto Iluminação 20,586.33,646.27,-9.27
Decoração,Produto Decoração 47,650.26,716.72,-9.27
Decoração,Produto Decoração 79,576.23,635.17,-9.28
Jardim,Produto Jardim 104,99.73,109.93,-9.28
Jardim,Produto Jardim 138,441.97,487.18,-9.28
Decoração,Produto Decoração 80,213.43,235.3,-9.29
Jardim,Produto Jardim 138,441.97,487.25,-9.29
Cozinha,Produto Cozinha 24,275.28,303.49,-9.3
Jardim,Produto Jardim 48,658.76,726.28,-9.3
Cozinha,Produto Cozinha 67,115.09,126.89,-9.3
Banheiro,Produto Banheiro 17,69.32,76.44,-9.31
Banheiro,Produto Banheiro 142,328.61,362.35,-9.31
Cozinha,Produto Cozinha 128,156.53,172.61,-9.32
Móveis,Produto Móveis 11,525.9,579.99,-9.33
Jardim,Produto Jardim 48,658.76,726.51,-9.33
Decoração,Produto Decoração 79,576.23,635.55,-9.33
Jardim,Produto Jardim 107,559.39,616.92,-9.33
Móveis,Produto Móveis 72,430.2,474.59,-9.35
Iluminação,Produto Iluminação 132,131.97,145.58,-9.35
Móveis,Produto Móveis 60,760.29,838.93,-9.37
Decoração,Produto Decoração 105,19.23,21.22,-9.38
Banheiro,Produto Banheiro 108,609.67,672.75,-9.38
Móveis,Produto Móveis 140,601.14,663.46,-9.39
Banheiro,Produto Banheiro 15,509.67,562.56,-9.4
Decoração,Produto Decoração 94,697.38,769.84,-9.41
Cozinha,Produto Cozinha 24,275.28,303.9,-9.42
Iluminação,Produto Iluminação 50,36.22,39.99,-9.43
Móveis,Produto Móveis 140,601.14,663.83,-9.44
Cozinha,Produto Cozinha 14,181.73,200.7,-9.45
Banheiro,Produto Banheiro 21,116.9,129.1,-9.45
Jardim,Produto Jardim 107,559.39,617.83,-9.46
Decoração,Produto Decoração 36,659.82,728.85,-9.47
Móveis,Produto Móveis 11,525.9,580.95,-9.48
Jardim,Produto Jardim 102,149.96,165.67,-9.48
Decoração,Produto Decoração 36,659.82,729.04,-9.49
Iluminação,Produto Iluminação 50,36.22,40.02,-9.5
Jardim,Produto Jardim 53,772.82,853.99,-9.5
Banheiro,Produto Banheiro 133,747.61,826.13,-9.5
Móveis,Produto Móveis 134,597.01,659.7,-9.5
Jardim,Produto Jardim 16,522.3,577.21,-9.51
Cozinha,Produto Cozinha 49,451.48,498.91,-9.51
Decoração,Produto Decoração 56,256.94,283.93,-9.51
Iluminação,Produto Iluminação 116,678.67,749.97,-9.51
Iluminação,Produto Iluminação 116,678.67,749.96,-9.51
Banheiro,Produto Banheiro 141,758.15,837.84,-9.51
Decoração,Produto Decoração 80,213.43,235.89,-9.52
Banheiro,Produto Banheiro 21,116.9,129.22,-9.53
Cozinha,Produto Cozinha 128,156.53,173.02,-9.53
Móveis,Produto Móveis 39,659.01,728.61,-9.55
Banheiro,Produto Banheiro 133,747.61,826.55,-9.55
Banheiro,Produto Banheiro 15,509.67,563.54,-9.56
Banheiro,Produto Banheiro 17,69.32,76.65,-9.56
Móveis,Produto Móveis 72,430.2,475.68,-9.56
Cozinha,Produto Cozinha 128,156.53,173.11,-9.58
Cozinha,Produto Cozinha 148,121.1,133.93,-9.58
Iluminação,Produto Iluminação 20,586.33,648.62,-9.6
Móveis,Produto Móveis 140,601.14,665.0,-9.6
Banheiro,Produto Banheiro 15,509.67,563.83,-9.61
Móveis,Produto Móveis 134,597.01,660.5,-9.61
Banheiro,Produto Banheiro 21,116.9,129.36,-9.63
Móveis,Produto Móveis 60,760.29,841.44,-9.64
Decoração,Produto Decoração 36,659.82,730.31,-9.65
Jardim,Produto Jardim 16,522.3,578.12,-9.66
Banheiro,Produto Banheiro 141,758.15,839.19,-9.66
Iluminação,Produto Iluminação 20,586.33,649.1,-9.67
Decoração,Produto Decoração 44,624.22,691.06,-9.67
Banheiro,Produto Banheiro 115,759.86,841.17,-9.67
Decoração,Produto Decoração 89,591.93,655.38,-9.68
Móveis,Produto Móveis 110,557.44,617.21,-9.68
Banheiro,Produto Banheiro 133,747.61,827.82,-9.69
Móveis,Produto Móveis 134,597.01,661.05,-9.69
Banheiro,Produto Banheiro 45,755.82,836.97,-9.7
Jardim,Produto Jardim 83,90.39,100.1,-9.7
Banheiro,Produto Banheiro 108,609.67,675.17,-9.7
Decoração,Produto Decoração 47,650.26,720.37,-9.73
Banheiro,Produto Banheiro 115,759.86,841.72,-9.73
Iluminação,Produto Iluminação 41,836.7,927.01,-9.74
Móveis,Produto Móveis 72,430.2,476.6,-9.74
Iluminação,Produto Iluminação 20,586.33,649.65,-9.75
Jardim,Produto Jardim 138,441.97,489.72,-9.75
Jardim,Produto Jardim 53,772.82,856.51,-9.77
Jardim,Produto Jardim 104,99.73,110.53,-9.77
Decoração,Produto Decoração 94,697.38,773.01,-9.78
Iluminação,Produto Iluminação 50,36.22,40.15,-9.79
Jardim,Produto Jardim 107,559.39,620.09,-9.79
Outros,Produto Jardim 4,63.5,70.41,-9.81
Decoração,Produto Decoração 80,213.43,236.71,-9.83
Jardim,Produto Jardim 16,522.3,579.32,-9.84
Cozinha,Produto Cozinha 148,121.1,134.31,-9.84
Banheiro,Produto Banheiro 108,609.67,676.46,-9.87
Banheiro,Produto Banheiro 115,759.86,843.14,-9.88
Iluminação,Produto Iluminação 116,678.67,753.06,-9.88
Decoração,Produto Decoração 80,213.43,236.85,-9.89
Decoração,Produto Decoração 36,659.82,732.3,-9.9
Jardim,Produto Jardim 53,772.82,858.06,-9.93
Decoração,Produto Decoração 105,19.23,21.35,-9.93
Iluminação,Produto Iluminação 132,131.97,146.52,-9.93
Jardim,Produto Jardim 138,441.97,490.71,-9.93
Outros,Produto Decoração 2,626.21,695.29,-9.94
Decoração,Produto Decoração 47,650.26,722.02,-9.94
Móveis,Produto Móveis 72,430.2,477.67,-9.94
Decoração,Produto Decoração 89,591.93,657.33,-9.95
Banheiro,Produto Banheiro 17,69.32,76.99,-9.96
Banheiro,Produto Banheiro 108,609.67,677.13,-9.96
Iluminação,Produto Iluminação 50,36.22,40.23,-9.97
Móveis,Produto Móveis 110,557.44,619.18,-9.97
Móveis,Produto Móveis 39,659.01,732.06,-9.98
Cozinha,Produto Cozinha 67,115.09,127.85,-9.98
Móveis,Produto Móveis 134,597.01,663.24,-9.99
Banheiro,Produto Banheiro 17,69.32,77.04,-10.02
Iluminação,Produto Iluminação 20,586.33,651.65,-10.02
Móveis,Produto Móveis 39,659.01,732.38,-10.02
Banheiro,Produto Banheiro 21,116.9,129.93,-10.03
Jardim,Produto Jardim 104,99.73,110.85,-10.03
Banheiro,Produto Banheiro 21,116.9,129.95,-10.04
Banheiro,Produto Banheiro 21,116.9,129.95,-10.04
Banheiro,Produto Banheiro 115,759.86,844.67,-10.04
Cozinha,Produto Cozinha 148,121.1,134.62,-10.04
Jardim,Produto Jardim 16,522.3,580.63,-10.05
Jardim,Produto Jardim 107,559.39,621.87,-10.05
Iluminação,Produto Iluminação 50,36.22,40.27,-10.06
Decoração,Produto Decoração 80,213.43,237.3,-10.06
Banheiro,Produto Banheiro 108,609.67,677.85,-10.06
Móveis,Produto Móveis 110,557.44,619.82,-10.06
Cozinha,Produto Cozinha 148,121.1,134.65,-10.06
Banheiro,Produto Banheiro 133,747.61,831.43,-10.08
Outros,Produto Jardim 4,63.5,70.63,-10.09
Iluminação,Produto Iluminação 41,836.7,930.62,-10.09
Decoração,Produto Decoração 36,659.82,734.08,-10.12
Móveis,Produto Móveis 39,659.01,733.22,-10.12
Decoração,Produto Decoração 44,624.22,694.63,-10.14
Banheiro,Produto Banheiro 17,69.32,77.16,-10.16
Cozinha,Produto Cozinha 148,121.1,134.8,-10.16
Decoração,Produto Decoração 36,659.82,734.53,-10.17
Banheiro,Produto Banheiro 133,747.61,832.23,-10.17
Móveis,Produto Móveis 134,597.01,664.83,-10.2
Jardim,Produto Jardim 16,522.3,581.78,-10.22
Banheiro,Produto Banheiro 142,328.61,366.01,-10.22
Cozinha,Produto Cozinha 49,451.48,502.96,-10.24
Decoração,Produto Decoração 80,213.43,237.77,-10.24
Cozinha,Produto Cozinha 24,275.28,306.75,-10.26
Decoração,Produto Decoração 89,591.93,659.6,-10.26
Cozinha,Produto Cozinha 148,121.1,134.94,-10.26
Banheiro,Produto Banheiro 108,609.67,679.47,-10.27
Decoração,Produto Decoração 47,650.26,724.78,-10.28
Banheiro,Produto Banheiro 21,116.9,130.31,-10.29
Iluminação,Produto Iluminação 116,678.67,756.5,-10.29
Outros,Produto Jardim 4,63.5,70.79,-10.3
Iluminação,Produto Iluminação 41,836.7,932.73,-10.3
Jardim,Produto Jardim 107,559.39,623.7,-10.31
Cozinha,Produto Cozinha 14,181.73,202.65,-10.32
Decoração,Produto Decoração 94,697.38,777.7,-10.33
Móveis,Produto Móveis 110,557.44,621.74,-10.34
Decoração,Produto Decoração 44,624.22,696.25,-10.35
Cozinha,Produto Cozinha 148,121.1,135.09,-10.36
Iluminação,Produto Iluminação 20,586.33,654.23,-10.38
Banheiro,Produto Banheiro 141,758.15,846.09,-10.39
Cozinha,Produto Cozinha 24,275.28,307.26,-10.41
Decoração,Produto Decoração 105,19.23,21.47,-10.43
Banheiro,Produto Banheiro 45,755.82,844.01,-10.45
Cozinha,Produto Cozinha 148,121.1,135.25,-10.46
Iluminação,Produto Iluminação 132,131.97,147.41,-10.47
Móveis,Produto Móveis 72,430.2,480.61,-10.49
Jardim,Produto Jardim 16,522.3,583.65,-10.51
Cozinha,Produto Cozinha 49,451.48,504.6,-10.53
Iluminação,Produto Iluminação 50,36.22,40.49,-10.55
Jardim,Produto Jardim 83,90.39,101.05,-10.55
Iluminação,Produto Iluminação 20,586.33,655.68,-10.58
Banheiro,Produto Banheiro 45,755.82,845.36,-10.59
Iluminação,Produto Iluminação 50,36.22,40.51,-10.59
Cozinha,Produto Cozinha 24,275.28,307.93,-10.6
Móveis,Produto Móveis 110,557.44,623.56,-10.6
Outros,Produto Jardim 4,63.5,71.04,-10.61
Cozinha,Produto Cozinha 148,121.1,135.47,-10.61
Iluminação,Produto Iluminação 50,36.22,40.53,-10.63
Cozinha,Produto Cozinha 148,121.1,135.51,-10.63
Iluminação,Produto Iluminação 132,131.97,147.68,-10.64
Banheiro,Produto Banheiro 141,758.15,848.44,-10.64
Banheiro,Produto Banheiro 21,116.9,130.83,-10.65
Cozinha,Produto Cozinha 24,275.28,308.14,-10.66
Banheiro,Produto Banheiro 15,509.67,570.67,-10.69
Cozinha,Produto Cozinha 128,156.53,175.27,-10.69
Cozinha,Produto Cozinha 128,156.53,175.35,-10.73
Jardim,Produto Jardim 16,522.3,585.14,-10.74
Iluminação,Produto Iluminação 50,36.22,40.58,-10.74
Móveis,Produto Móveis 110,557.44,624.58,-10.75
Cozinha,Produto Cozinha 128,156.53,175.46,-10.79
Banheiro,Produto Banheiro 25,471.5,528.64,-10.81
Decoração,Produto Decoração 44,624.22,699.84,-10.81
Decoração,Produto Decoração 89,591.93,663.7,-10.81
Jardim,Produto Jardim 102,149.96,168.15,-10.82
Cozinha,Produto Cozinha 24,275.28,308.76,-10.84
Cozinha,Produto Cozinha 67,115.09,129.11,-10.86
Decoração,Produto Decoração 44,624.22,700.39,-10.88
Cozinha,Produto Cozinha 49,451.48,506.66,-10.89
Iluminação,Produto Iluminação 132,131.97,148.1,-10.89
Cozinha,Produto Cozinha 24,275.28,308.99,-10.91
Decoração,Produto Decoração 36,659.82,740.68,-10.92
Decoração,Produto Decoração 94,697.38,783.06,-10.94
Iluminação,Produto Iluminação 132,131.97,148.19,-10.95
Banheiro,Produto Banheiro 21,116.9,131.29,-10.96
Decoração,Produto Decoração 94,697.38,783.44,-10.98
Móveis,Produto Móveis 110,557.44,626.18,-10.98
Banheiro,Produto Banheiro 142,328.61,369.14,-10.98
Cozinha,Produto Cozinha 24,275.28,309.34,-11.01
Banheiro,Produto Banheiro 45,755.82,849.33,-11.01
Decoração,Produto Decoração 47,650.26,730.9,-11.03
Cozinha,Produto Cozinha 49,451.48,507.59,-11.05
Decoração,Produto Decoração 89,591.93,665.46,-11.05
Cozinha,Produto Cozinha 128,156.53,175.98,-11.05
Banheiro,Produto Banheiro 141,758.15,852.44,-11.06
Decoração,Produto Decoração 44,624.22,701.91,-11.07
Banheiro,Produto Banheiro 17,69.32,77.96,-11.08
Jardim,Produto Jardim 138,441.97,497.1,-11.09
Outros,Produto Jardim 4,63.5,71.43,-11.1
Cozinha,Produto Cozinha 24,275.28,309.66,-11.1
Iluminação,Produto Iluminação 50,36.22,40.75,-11.12
Decoração,Produto Decoração 80,213.43,240.12,-11.12
Outros,Produto Jardim 4,63.5,71.45,-11.13
Jardim,Produto Jardim 16,522.3,587.78,-11.14
Jardim,Produto Jardim 102,149.96,168.84,-11.18
Jardim,Produto Jardim 48,658.76,741.8,-11.19
Iluminação,Produto Iluminação 116,678.67,764.22,-11.19
Cozinha,Produto Cozinha 128,156.53,176.26,-11.19
Outros,Produto Jardim 4,63.5,71.51,-11.2
Jardim,Produto Jardim 107,559.39,629.93,-11.2
Banheiro,Produto Banheiro 25,471.5,531.02,-11.21
Jardim,Produto Jardim 138,441.97,497.76,-11.21
Banheiro,Produto Banheiro 17,69.32,78.08,-11.22
Decoração,Produto Decoração 44,624.22,703.1,-11.22
Iluminação,Produto Iluminação 50,36.22,40.8,-11.23
Móveis,Produto Móveis 60,760.29,856.43,-11.23
Banheiro,Produto Banheiro 21,116.9,131.73,-11.26
Decoração,Produto Decoração 44,624.22,703.45,-11.26
Jardim,Produto Jardim 83,90.39,101.86,-11.26
Decoração,Produto Decoração 36,659.82,743.65,-11.27
Decoração,Produto Decoração 89,591.93,667.08,-11.27
Jardim,Produto Jardim 83,90.39,101.88,-11.28
Iluminação,Produto Iluminação 132,131.97,148.75,-11.28
Banheiro,Produto Banheiro 108,609.67,687.43,-11.31
Iluminação,Produto Iluminação 132,131.97,148.82,-11.32
Banheiro,Produto Banheiro 108,609.67,687.63,-11.34
Jardim,Produto Jardim 107,559.39,630.98,-11.35
Jardim,Produto Jardim 53,772.82,871.85,-11.36
Jardim,Produto Jardim 104,99.73,112.53,-11.37
Banheiro,Produto Banheiro 142,328.61,370.77,-11.37
Iluminação,Produto Iluminação 20,586.33,661.61,-11.38
Decoração,Produto Decoração 44,624.22,704.45,-11.39
Cozinha,Produto Cozinha 67,115.09,129.91,-11.41
Cozinha,Produto Cozinha 128,156.53,176.72,-11.42
Decoração,Produto Decoração 44,624.22,704.82,-11.44
Iluminação,Produto Iluminação 116,678.67,766.5,-11.46
Banheiro,Produto Banheiro 17,69.32,78.3,-11.47
Decoração,Produto Decoração 94,697.38,787.76,-11.47
Banheiro,Produto Banheiro 15,509.67,575.84,-11.49
Banheiro,Produto Banheiro 45,755.82,853.94,-11.49
Jardim,Produto Jardim 104,99.73,112.69,-11.5
Iluminação,Produto Iluminação 116,678.67,766.86,-11.5
Banheiro,Produto Banheiro 17,69.32,78.34,-11.51
Cozinha,Produto Cozinha 49,451.48,510.22,-11.51
Iluminação,Produto Iluminação 132,131.97,149.13,-11.51
Jardim,Produto Jardim 16,522.3,590.32,-11.52
Banheiro,Produto Banheiro 142,328.61,371.4,-11.52
Jardim,Produto Jardim 48,658.76,744.67,-11.54
Decoração,Produto Decoração 80,213.43,241.28,-11.54
Iluminação,Produto Iluminação 41,836.7,946.01,-11.55
Cozinha,Produto Cozinha 49,451.48,510.41,-11.55
Iluminação,Produto Iluminação 50,36.22,40.96,-11.57
Móveis,Produto Móveis 60,760.29,860.01,-11.6
Cozinha,Produto Cozinha 128,156.53,177.07,-11.6
Banheiro,Produto Banheiro 141,758.15,857.7,-11.61
Banheiro,Produto Banheiro 25,471.5,533.56,-11.63
Jardim,Produto Jardim 102,149.96,169.76,-11.66
Decoração,Produto Decoração 94,697.38,789.81,-11.7
Decoração,Produto Decoração 80,213.43,241.74,-11.71
Decoração,Produto Decoração 44,624.22,707.16,-11.73
Jardim,Produto Jardim 107,559.39,633.95,-11.76
Banheiro,Produto Banheiro 25,471.5,534.41,-11.77
Banheiro,Produto Banheiro 25,471.5,534.41,-11.77
Cozinha,Produto Cozinha 67,115.09,130.44,-11.77
Banheiro,Produto Banheiro 108,609.67,690.99,-11.77
Banheiro,Produto Banheiro 108,609.67,691.1,-11.78
Jardim,Produto Jardim 48,658.76,746.9,-11.8
Cozinha,Produto Cozinha 49,451.48,511.92,-11.81
Banheiro,Produto Banheiro 25,471.5,534.79,-11.83
Jardim,Produto Jardim 102,149.96,170.1,-11.84
Jardim,Produto Jardim 104,99.73,113.13,-11.84
Decoração,Produto Decoração 89,591.93,671.51,-11.85
Jardim,Produto Jardim 16,522.3,592.72,-11.88
Jardim,Produto Jardim 16,522.3,592.79,-11.89
Jardim,Produto Jardim 16,522.3,592.83,-11.9
Banheiro,Produto Banheiro 45,755.82,857.95,-11.9
Jardim,Produto Jardim 48,658.76,747.8,-11.91
Jardim,Produto Jardim 48,658.76,747.96,-11.93
Cozinha,Produto Cozinha 128,156.53,177.73,-11.93
Banheiro,Produto Banheiro 141,758.15,860.81,-11.93
Decoração,Produto Decoração 36,659.82,749.25,-11.94
Cozinha,Produto Cozinha 49,451.48,512.68,-11.94
Jardim,Produto Jardim 53,772.82,877.66,-11.95
Banheiro,Produto Banheiro 25,471.5,535.7,-11.98
Banheiro,Produto Banheiro 25,471.5,535.7,-11.98
Jardim,Produto Jardim 104,99.73,113.3,-11.98
Iluminação,Produto Iluminação 41,836.7,950.71,-11.99
Jardim,Produto Jardim 102,149.96,170.41,-12.0
Decoração,Produto Decoração 36,659.82,749.87,-12.01
Banheiro,Produto Banheiro 142,328.61,373.46,-12.01
Decoração,Produto Decoração 94,697.38,792.68,-12.02
Banheiro,Produto Banheiro 17,69.32,78.81,-12.04
Banheiro,Produto Banheiro 45,755.82,859.42,-12.05
Cozinha,Produto Cozinha 67,115.09,130.87,-12.06
Iluminação,Produto Iluminação 41,836.7,951.6,-12.07
Iluminação,Produto Iluminação 50,36.22,41.19,-12.07
Decoração,Produto Decoração 89,591.93,673.18,-12.07
Jardim,Produto Jardim 16,522.3,594.04,-12.08
Banheiro,Produto Banheiro 45,755.82,859.87,-12.1
Cozinha,Produto Cozinha 49,451.48,513.71,-12.11
Decoração,Produto Decoração 36,659.82,750.79,-12.12
Banheiro,Produto Banheiro 15,509.67,580.05,-12.13
Cozinha,Produto Cozinha 67,115.09,130.98,-12.13
Cozinha,Produto Cozinha 128,156.53,178.15,-12.14
Outros,Produto Jardim 4,63.5,72.28,-12.15
Iluminação,Produto Iluminação 50,36.22,41.24,-12.17
Iluminação,Produto Iluminação 50,36.22,41.24,-12.17
Jardim,Produto Jardim 102,149.96,170.76,-12.18
Jardim,Produto Jardim 104,99.73,113.59,-12.2
Decoração,Produto Decoração 36,659.82,751.78,-12.23
Decoração,Produto Decoração 89,591.93,674.42,-12.23
Banheiro,Produto Banheiro 17,69.32,79.0,-12.25
Banheiro,Produto Banheiro 21,116.9,133.22,-12.25
Banheiro,Produto Banheiro 45,755.82,861.3,-12.25
Móveis,Produto Móveis 110,557.44,635.32,-12.26
Banheiro,Produto Banheiro 15,509.67,580.95,-12.27
Banheiro,Produto Banheiro 142,328.61,374.6,-12.28
Banheiro,Produto Banheiro 21,116.9,133.36,-12.34
Jardim,Produto Jardim 83,90.39,103.11,-12.34
Banheiro,Produto Banheiro 21,116.9,133.37,-12.35
Banheiro,Produto Banheiro 21,116.9,133.37,-12.35
Banheiro,Produto Banheiro 142,328.61,374.9,-12.35
Cozinha,Produto Cozinha 49,451.48,515.31,-12.39
Banheiro,Produto Banheiro 21,116.9,133.44,-12.4
Decoração,Produto Decoração 80,213.43,243.63,-12.4
Decoração,Produto Decoração 44,624.22,712.77,-12.42
Jardim,Produto Jardim 48,658.76,752.17,-12.42
Banheiro,Produto Banheiro 141,758.15,865.67,-12.42
Banheiro,Produto Banheiro 141,758.15,865.63,-12.42
Cozinha,Produto Cozinha 49,451.48,515.54,-12.43
Iluminação,Produto Iluminação 50,36.22,41.36,-12.43
Banheiro,Produto Banheiro 21,116.9,133.51,-12.44
Cozinha,Produto Cozinha 128,156.53,178.77,-12.44
Outros,Produto Jardim 4,63.5,72.55,-12.47
Iluminação,Produto Iluminação 50,36.22,41.38,-12.47
Jardim,Produto Jardim 102,149.96,171.32,-12.47
Decoração,Produto Decoração 36,659.82,753.95,-12.48
Decoração,Produto Decoração 44,624.22,713.22,-12.48
Banheiro,Produto Banheiro 141,758.15,866.35,-12.49
Decoração,Produto Decoração 94,697.38,797.22,-12.52
Decoração,Produto Decoração 94,697.38,797.23,-12.52
Banheiro,Produto Banheiro 108,609.67,696.94,-12.52
Móveis,Produto Móveis 110,557.44,637.21,-12.52
Banheiro,Produto Banheiro 141,758.15,866.63,-12.52
Decoração,Produto Decoração 89,591.93,676.75,-12.53
Decoração,Produto Decoração 94,697.38,797.36,-12.54
