produto_id,loja_id,data_snapshot,quantidade_disponivel
P0103,L001,2024-11-01,189
P0104,L001,2024-11-01,169
P0105,L001,2024-11-01,16
P0106,L001,2024-11-01,126
P0107,L001,2024-11-01,56
P0108,L001,2024-11-01,156
P0109,L001,2024-11-01,49
P0110,L001,2024-11-01,142
P0111,L001,2024-11-01,104
P0112,L001,2024-11-01,8
P0113,L001,2024-11-01,24
P0114,L001,2024-11-01,44
P0115,L001,2024-11-01,178
P0116,L001,2024-11-01,61
P0117,L001,2024-11-01,111
P0118,L001,2024-11-01,36
P0119,L001,2024-11-01,101
P0120,L001,2024-11-01,66
P0121,L001,2024-11-01,92
P0122,L001,2024-11-01,181
P0123,L001,2024-11-01,90
P0124,L001,2024-11-01,73
P0125,L001,2024-11-01,87
P0126,L001,2024-11-01,47
P0127,L001,2024-11-01,195
P0128,L001,2024-11-01,144
P0129,L001,2024-11-01,133
P0130,L001,2024-11-01,103
P0131,L001,2024-11-01,142
P0132,L001,2024-11-01,152
P0133,L001,2024-11-01,119
P0134,L001,2024-11-01,3
P0135,L001,2024-11-01,44
P0136,L001,2024-11-01,113
P0137,L001,2024-11-01,47
P0138,L001,2024-11-01,157
P0139,L001,2024-11-01,160
P0140,L001,2024-11-01,13
P0141,L001,2024-11-01,144
P0142,L001,2024-11-01,9
P0143,L001,2024-11-01,21
P0144,L001,2024-11-01,147
P0145,L001,2024-11-01,159
P9043,L001,2024-11-01,121
P0147,L001,2024-11-01,61
P0148,L001,2024-11-01,119
P0149,L001,2024-11-01,112
P0150,L001,2024-11-01,166
P0001,L002,2024-11-01,124
P0002,L002,2024-11-01,140
P0003,L002,2024-11-01,41
P0004,L002,2024-11-01,91
P0005,L002,2024-11-01,194
P0006,L002,2024-11-01,118
P0007,L002,2024-11-01,106
P0008,L002,2024-11-01,185
P0009,L002,2024-11-01,74
P0010,L002,2024-11-01,96
P0011,L002,2024-11-01,13
P0012,L002,2024-11-01,154
P0013,L002,2024-11-01,188
P0014,L002,2024-11-01,30
P0015,L002,2024-11-01,12
P0016,L002,2024-11-01,160
P0017,L002,2024-11-01,103
P0018,L002,2024-11-01,142
P0019,L002,2024-11-01,142
P0020,L002,2024-11-01,94
P0021,L002,2024-11-01,116
P0022,L002,2024-11-01,18
P0023,L002,2024-11-01,91
P0024,L002,2024-11-01,128
P0025,L002,2024-11-01,131
P9017,L002,2024-11-01,11
P0027,L002,2024-11-01,176
P0028,L002,2024-11-01,48
P0029,L002,2024-11-01,93
P0030,L002,2024-11-01,66
P0031,L002,2024-11-01,4
P0032,L002,2024-11-01,19
P0033,L002,2024-11-01,190
P0034,L002,2024-11-01,128
P0035,L002,2024-11-01,189
P0036,L002,2024-11-01,8
P0037,L002,2024-11-01,190
P0038,L002,2024-11-01,144
P0039,L002,2024-11-01,50
P0040,L002,2024-11-01,131
P0041,L002,2024-11-01,150
P0042,L002,2024-11-01,191
P0043,L002,2024-11-01,67
P0044,L002,2024-11-01,18
P0045,L002,2024-11-01,159
P0046,L002,2024-11-01,142
P0047,L002,2024-11-01,77
P0048,L002,2024-11-01,77
P0049,L002,2024-11-01,25
P0050,L002,2024-11-01,19
P0051,L002,2024-11-01,5
P0052,L002,2024-11-01,133
P0053,L002,2024-11-01,193
P0054,L002,2024-11-01,110
P0055,L002,2024-11-01,95
P0056,L002,2024-11-01,191
P0057,L002,2024-11-01,137
P0058,L002,2024-11-01,31
P0059,L002,2024-11-01,175
P0060,L002,2024-11-01,14
P0061,L002,2024-11-01,7
P0062,L002,2024-11-01,123
P0063,L002,2024-11-01,167
P0064,L002,2024-11-01,25
P0065,L002,2024-11-01,71
P0066,L002,2024-11-01,21
P0067,L002,2024-11-01,189
P0068,L002,2024-11-01,134
P0069,L002,2024-11-01,112
P0070,L002,2024-11-01,136
P0071,L002,2024-11-01,176
P0072,L002,2024-11-01,141
P0073,L002,2024-11-01,69
P0074,L002,2024-11-01,77
P0075,L002,2024-11-01,187
P0076,L002,2024-11-01,93
P0077,L002,2024-11-01,47
P0078,L002,2024-11-01,94
P0079,L002,2024-11-01,138
P0080,L002,2024-11-01,23
P0081,L002,2024-11-01,143
P0082,L002,2024-11-01,128
P0083,L002,2024-11-01,58
P0084,L002,2024-11-01,43
P0085,L002,2024-11-01,25
P0086,L002,2024-11-01,116
P0087,L002,2024-11-01,123
P0088,L002,2024-11-01,104
P0089,L002,2024-11-01,49
P0090,L002,2024-11-01,155
P0091,L002,2024-11-01,193
P0092,L002,2024-11-01,22
P0093,L002,2024-11-01,86
P0094,L002,2024-11-01,81
P0095,L002,2024-11-01,76
P0096,L002,2024-11-01,8
P0097,L002,2024-11-01,29
P0098,L002,2024-11-01,165
P0099,L002,2024-11-01,14
P0100,L002,2024-11-01,181
P0101,L002,2024-11-01,23
P0102,L002,2024-11-01,114
P0103,L002,2024-11-01,141
P0104,L002,2024-11-01,96
P0105,L002,2024-11-01,49
P0106,L002,2024-11-01,5
P0107,L002,2024-11-01,8
P0108,L002,2024-11-01,151
P0109,L002,2024-11-01,166
P0110,L002,2024-11-01,188
P0111,L002,2024-11-01,186
P0112,L002,2024-11-01,182
P0113,L002,2024-11-01,18
P0114,L002,2024-11-01,98
P0115,L002,2024-11-01,99
P0116,L002,2024-11-01,156
P0117,L002,2024-11-01,166
P0118,L002,2024-11-01,185
P0119,L002,2024-11-01,163
P0120,L002,2024-11-01,42
P0121,L002,2024-11-01,97
P0122,L002,2024-11-01,171
P0123,L002,2024-11-01,51
P0124,L002,2024-11-01,35
P0125,L002,2024-11-01,169
P0126,L002,2024-11-01,107
P0127,L002,2024-11-01,144
P0128,L002,2024-11-01,53
P0129,L002,2024-11-01,139
P0130,L002,2024-11-01,4
P0131,L002,2024-11-01,23
P0132,L002,2024-11-01,46
P0133,L002,2024-11-01,60
P0134,L002,2024-11-01,80
P0135,L002,2024-11-01,47
P0136,L002,2024-11-01,119
P0137,L002,2024-11-01,159
P0138,L002,2024-11-01,53
P0139,L002,2024-11-01,92
P9048,L002,2024-11-01,146
P0141,L002,2024-11-01,118
P0142,L002,2024-11-01,151
P0143,L002,2024-11-01,147
P0144,L002,2024-11-01,37
P0145,L002,2024-11-01,165
P0146,L002,2024-11-01,150
P0147,L002,2024-11-01,5
P0148,L002,2024-11-01,82
P0149,L002,2024-11-01,91
P0150,L002,2024-11-01,18
P0001,L003,2024-11-01,191
P0002,L003,2024-11-01,-15
P0003,L003,2024-11-01,79
P0004,L003,2024-11-01,197
P0005,L003,2024-11-01,65
P0006,L003,2024-11-01,95
P0007,L003,2024-11-01,92
P0008,L003,2024-11-01,199
P0009,L003,2024-11-01,189
P0010,L003,2024-11-01,47
P0011,L003,2024-11-01,78
P0012,L003,2024-11-01,147
P0013,L003,2024-11-01,10
P0014,L003,2024-11-01,132
P0015,L003,2024-11-01,116
P0016,L003,2024-11-01,26
P0017,L003,2024-11-01,134
P0018,L003,2024-11-01,167
P0019,L003,2024-11-01,-15
P0020,L003,2024-11-01,88
P0021,L003,2024-11-01,162
P0022,L003,2024-11-01,27
P0023,L003,2024-11-01,72
P0024,L003,2024-11-01,157
P0025,L003,2024-11-01,143
P0026,L003,2024-11-01,75
P0027,L003,2024-11-01,171
P0028,L003,2024-11-01,136
P0029,L003,2024-11-01,166
P0030,L003,2024-11-01,117
P0031,L003,2024-11-01,65
P0032,L003,2024-11-01,197
P0033,L003,2024-11-01,63
P0034,L003,2024-11-01,165
P0035,L003,2024-11-01,67
P0036,L003,2024-11-01,75
P0037,L003,2024-11-01,189
P0038,L003,2024-11-01,35
P0039,L003,2024-11-01,23
P0040,L003,2024-11-01,101
P0041,L003,2024-11-01,110
P0042,L003,2024-11-01,87
P0043,L003,2024-11-01,72
P0044,L003,2024-11-01,178
P0045,L003,2024-11-01,4
P0046,L003,2024-11-01,193
P0047,L003,2024-11-01,107
P0048,L003,2024-11-01,11
P0049,L003,2024-11-01,125
P0050,L003,2024-11-01,198
P0051,L003,2024-11-01,57
P0052,L003,2024-11-01,140
P0053,L003,2024-11-01,97
P0054,L003,2024-11-01,158
P0055,L003,2024-11-01,65
P0056,L003,2024-11-01,60
P0057,L003,2024-11-01,110
P0058,L003,2024-11-01,173
P0059,L003,2024-11-01,107
P0060,L003,2024-11-01,170
P0061,L003,2024-11-01,197
P0062,L003,2024-11-01,107
P0063,L003,2024-11-01,52
P0064,L003,2024-11-01,100
P0065,L003,2024-11-01,105
P0066,L003,2024-11-01,96
P0067,L003,2024-11-01,173
P0068,L003,2024-11-01,166
P0069,L003,2024-11-01,15
P0070,L003,2024-11-01,142
P0071,L003,2024-11-01,125
P0072,L003,2024-11-01,50
P0073,L003,2024-11-01,194
P0074,L003,2024-11-01,93
P0075,L003,2024-11-01,199
P0076,L003,2024-11-01,198
P0077,L003,2024-11-01,139
P0078,L003,2024-11-01,57
P0079,L003,2024-11-01,64
P0080,L003,2024-11-01,51
P0081,L003,2024-11-01,161
P0082,L003,2024-11-01,196
P0083,L003,2024-11-01,37
P0084,L003,2024-11-01,147
P0085,L003,2024-11-01,31
P0086,L003,2024-11-01,189
P0087,L003,2024-11-01,188
P0088,L003,2024-11-01,123
P0089,L003,2024-11-01,3
P0090,L003,2024-11-01,18
P0091,L003,2024-11-01,36
P0092,L003,2024-11-01,14
P0093,L003,2024-11-01,42
P0094,L003,2024-11-01,65
P0095,L003,2024-11-01,168
P0096,L003,2024-11-01,60
P0097,L003,2024-11-01,190
P0098,L003,2024-11-01,41
P0099,L003,2024-11-01,88
P0100,L003,2024-11-01,163
P0101,L003,2024-11-01,14
P0102,L003,2024-11-01,59
P0103,L003,2024-11-01,47
P0104,L003,2024-11-01,134
P0105,L003,2024-11-01,66
P0106,L003,2024-11-01,120
P0107,L003,2024-11-01,107
P0108,L003,2024-11-01,156
P0109,L003,2024-11-01,112
P0110,L003,2024-11-01,193
P0111,L003,2024-11-01,32
P0112,L003,2024-11-01,126
P0113,L003,2024-11-01,126
P0114,L003,2024-11-01,196
P0115,L003,2024-11-01,100
P0116,L003,2024-11-01,138
P0117,L003,2024-11-01,198
P0118,L003,2024-11-01,171
P0119,L003,2024-11-01,76
P0120,L003,2024-11-01,17
P0121,L003,2024-11-01,116
P0122,L003,2024-11-01,118
P0123,L003,2024-11-01,114
P0124,L003,2024-11-01,169
P0125,L003,2024-11-01,130
P0126,L003,2024-11-01,41
P0127,L003,2024-11-01,49
P0128,L003,2024-11-01,145
P0129,L003,2024-11-01,22
P0130,L003,2024-11-01,95
P0131,L003,2024-11-01,183
P0132,L003,2024-11-01,34
P0133,L003,2024-11-01,101
P0134,L003,2024-11-01,102
P0135,L003,2024-11-01,184
P0136,L003,2024-11-01,25
P0137,L003,2024-11-01,53
P0138,L003,2024-11-01,96
P0139,L003,2024-11-01,112
P0140,L003,2024-11-01,5
P0141,L003,2024-11-01,172
P0142,L003,2024-11-01,137
P0143,L003,2024-11-01,146
P0144,L003,2024-11-01,101
P0145,L003,2024-11-01,149
P0146,L003,2024-11-01,58
P0147,L003,2024-11-01,72
P0148,L003,2024-11-01,92
P0149,L003,2024-11-01,178
P0150,L003,2024-11-01,145
P0001,L004,2024-11-01,6
P0002,L004,2024-11-01,48
P0003,L004,2024-11-01,176
P0004,L004,2024-11-01,121
P0005,L004,2024-11-01,148
P0006,L004,2024-11-01,148
P0007,L004,2024-11-01,173
P9000,L004,2024-11-01,154
P0009,L004,2024-11-01,136
P0010,L004,2024-11-01,139
P0011,L004,2024-11-01,73
P0012,L004,2024-11-01,102
P0013,L004,2024-11-01,95
P0014,L004,2024-11-01,-11
P0015,L004,2024-11-01,145
P0016,L004,2024-11-01,81
P0017,L004,2024-11-01,26
P0018,L004,2024-11-01,43
P0019,L004,2024-11-01,117
P0020,L004,2024-11-01,149
P0021,L004,2024-11-01,162
P0022,L004,2024-11-01,46
P0023,L004,2024-11-01,108
P0024,L004,2024-11-01,133
P0025,L004,2024-11-01,116
P0026,L004,2024-11-01,44
P0027,L004,2024-11-01,113
P0028,L004,2024-11-01,79
P0029,L004,2024-11-01,47
P0030,L004,2024-11-01,14
P0031,L004,2024-11-01,153
P0032,L004,2024-11-01,89
P0033,L004,2024-11-01,76
P0034,L004,2024-11-01,56
P0035,L004,2024-11-01,-13
P0036,L004,2024-11-01,56
P0037,L004,2024-11-01,158
P0038,L004,2024-11-01,104
P0039,L004,2024-11-01,142
P0040,L004,2024-11-01,23
P0041,L004,2024-11-01,17
P0042,L004,2024-11-01,30
P0043,L004,2024-11-01,98
P0044,L004,2024-11-01,162
P0045,L004,2024-11-01,27
P0046,L004,2024-11-01,165
P0047,L004,2024-11-01,146
P0048,L004,2024-11-01,180
P0049,L004,2024-11-01,86
P0050,L004,2024-11-01,-19
P0051,L004,2024-11-01,25
P0052,L004,2024-11-01,4
P0053,L004,2024-11-01,19
P0054,L004,2024-11-01,26
P0055,L004,2024-11-01,110
P0056,L004,2024-11-01,110
P0057,L004,2024-11-01,89
P0058,L004,2024-11-01,131
P0059,L004,2024-11-01,179
P0060,L004,2024-11-01,169
P0061,L004,2024-11-01,119
P0062,L004,2024-11-01,106
P0063,L004,2024-11-01,56
P0064,L004,2024-11-01,182
P0065,L004,2024-11-01,56
P0066,L004,2024-11-01,165
P0067,L004,2024-11-01,15
P0068,L004,2024-11-01,191
P0069,L004,2024-11-01,24
P0070,L004,2024-11-01,137
P0071,L004,2024-11-01,18
P0072,L004,2024-11-01,124
P0073,L004,2024-11-01,54
P0074,L004,2024-11-01,91
P0075,L004,2024-11-01,162
P0076,L004,2024-11-01,71
P0077,L004,2024-11-01,55
P0078,L004,2024-11-01,54
P0079,L004,2024-11-01,86
P0080,L004,2024-11-01,141
P0081,L004,2024-11-01,75
P0082,L004,2024-11-01,1
P0083,L004,2024-11-01,30
P0084,L004,2024-11-01,166
P0085,L004,2024-11-01,119
P0086,L004,2024-11-01,70
P0087,L004,2024-11-01,147
P0088,L004,2024-11-01,32
P0089,L004,2024-11-01,183
P0090,L004,2024-11-01,6
P0091,L004,2024-11-01,24
P0092,L004,2024-11-01,186
P0093,L004,2024-11-01,117
P0094,L004,2024-11-01,107
P0095,L004,2024-11-01,133
P0096,L004,2024-11-01,165
P0097,L004,2024-11-01,88
P0098,L004,2024-11-01,173
P0099,L004,2024-11-01,184
P0100,L004,2024-11-01,94
P0101,L004,2024-11-01,184
P0102,L004,2024-11-01,40
P0103,L004,2024-11-01,13
P0104,L004,2024-11-01,178
P0105,L004,2024-11-01,109
P0106,L004,2024-11-01,0
P0107,L004,2024-11-01,74
P0108,L004,2024-11-01,194
P0109,L004,2024-11-01,145
P0110,L004,2024-11-01,103
P0111,L004,2024-11-01,142
P0112,L004,2024-11-01,87
P0113,L004,2024-11-01,132
P0114,L004,2024-11-01,195
P0115,L004,2024-11-01,187
P0116,L004,2024-11-01,38
P0117,L004,2024-11-01,189
P0118,L004,2024-11-01,150
P0119,L004,2024-11-01,4
P0120,L004,2024-11-01,35
P0121,L004,2024-11-01,55
P0122,L004,2024-11-01,125
P0123,L004,2024-11-01,55
P0124,L004,2024-11-01,193
P0125,L004,2024-11-01,191
P0126,L004,2024-11-01,88
P0127,L004,2024-11-01,121
P0128,L004,2024-11-01,34
P0129,L004,2024-11-01,90
P0130,L004,2024-11-01,64
P0131,L004,2024-11-01,144
P0132,L004,2024-11-01,191
P0133,L004,2024-11-01,125
P0134,L004,2024-11-01,153
P0135,L004,2024-11-01,198
P0136,L004,2024-11-01,144
P0137,L004,2024-11-01,98
P0138,L004,2024-11-01,91
P0139,L004,2024-11-01,105
P0140,L004,2024-11-01,180
P0141,L004,2024-11-01,135
P0142,L004,2024-11-01,24
P0143,L004,2024-11-01,150
P0144,L004,2024-11-01,184
P0145,L004,2024-11-01,11
P0146,L004,2024-11-01,89
P0147,L004,2024-11-01,21
P0148,L004,2024-11-01,116
P0149,L004,2024-11-01,199
P0150,L004,2024-11-01,192
P0001,L005,2024-11-01,5
P0002,L005,2024-11-01,186
P0003,L005,2024-11-01,79
P0004,L005,2024-11-01,92
P0005,L005,2024-11-01,51
P0006,L005,2024-11-01,185
P0007,L005,2024-11-01,182
P0008,L005,2024-11-01,38
P0009,L005,2024-11-01,134
P0010,L005,2024-11-01,126
P0011,L005,2024-11-01,144
P0012,L005,2024-11-01,41
P0013,L005,2024-11-01,155
P0014,L005,2024-11-01,120
P0015,L005,2024-11-01,1
P0016,L005,2024-11-01,144
P0017,L005,2024-11-01,95
P0018,L005,2024-11-01,54
P0019,L005,2024-11-01,120
P0020,L005,2024-11-01,197
P0021,L005,2024-11-01,41
P0022,L005,2024-11-01,22
P0023,L005,2024-11-01,121
P0024,L005,2024-11-01,199
P0025,L005,2024-11-01,44
P0026,L005,2024-11-01,37
P0027,L005,2024-11-01,10
P0028,L005,2024-11-01,90
P0029,L005,2024-11-01,193
P0030,L005,2024-11-01,106
P0031,L005,2024-11-01,163
P0032,L005,2024-11-01,138
P0033,L005,2024-11-01,40
P0034,L005,2024-11-01,169
P0035,L005,2024-11-01,102
P0036,L005,2024-11-01,13
P0037,L005,2024-11-01,173
P0038,L005,2024-11-01,90
P0039,L005,2024-11-01,112
P0040,L005,2024-11-01,121
P0041,L005,2024-11-01,95
P0042,L005,2024-11-01,56
P0043,L005,2024-11-01,41
P0044,L005,2024-11-01,72
P0045,L005,2024-11-01,8
P0046,L005,2024-11-01,25
P0047,L005,2024-11-01,78
P0048,L005,2024-11-01,167
P0049,L005,2024-11-01,108
P0050,L005,2024-11-01,106
P0051,L005,2024-11-01,120
P0052,L005,2024-11-01,158
P0053,L005,2024-11-01,68
P0054,L005,2024-11-01,43
P0055,L005,2024-11-01,166
P0056,L005,2024-11-01,141
P0057,L005,2024-11-01,124
P0058,L005,2024-11-01,91
P0059,L005,2024-11-01,161
P0060,L005,2024-11-01,99
P0061,L005,2024-11-01,147
P0062,L005,2024-11-01,51
P0063,L005,2024-11-01,46
P0064,L005,2024-11-01,141
P0065,L005,2024-11-01,123
P0066,L005,2024-11-01,120
P0067,L005,2024-11-01,98
P0068,L005,2024-11-01,-4
P0069,L005,2024-11-01,146
P0070,L005,2024-11-01,115
P0071,L005,2024-11-01,175
P0072,L005,2024-11-01,176
P0073,L005,2024-11-01,172
P0074,L005,2024-11-01,97
P0075,L005,2024-11-01,45
P0076,L005,2024-11-01,118
P0077,L005,2024-11-01,37
P0078,L005,2024-11-01,70
P0079,L005,2024-11-01,67
P0080,L005,2024-11-01,44
P0081,L005,2024-11-01,31
P0082,L005,2024-11-01,18
P0083,L005,2024-11-01,55
P0084,L005,2024-11-01,16
P0085,L005,2024-11-01,82
P0086,L005,2024-11-01,7
P0087,L005,2024-11-01,97
P0088,L005,2024-11-01,60
P0089,L005,2024-11-01,7
P0090,L005,2024-11-01,7
P0091,L005,2024-11-01,59
P0092,L005,2024-11-01,184
P0093,L005,2024-11-01,42
P0094,L005,2024-11-01,27
P0095,L005,2024-11-01,131
P0096,L005,2024-11-01,183
P0097,L005,2024-11-01,187
P0098,L005,2024-11-01,2
P0099,L005,2024-11-01,107
P0100,L005,2024-11-01,61
P0101,L005,2024-11-01,83
P0102,L005,2024-11-01,41
P0103,L005,2024-11-01,112
P0104,L005,2024-11-01,55
P0105,L005,2024-11-01,148
P0106,L005,2024-11-01,85
P0107,L005,2024-11-01,158
P0108,L005,2024-11-01,121
P0109,L005,2024-11-01,180
P0110,L005,2024-11-01,61
P0111,L005,2024-11-01,199
P0112,L005,2024-11-01,103
P0113,L005,2024-11-01,188
P0114,L005,2024-11-01,81
P0115,L005,2024-11-01,191
P0116,L005,2024-11-01,63
P0117,L005,2024-11-01,65
P0118,L005,2024-11-01,181
P0119,L005,2024-11-01,116
P0120,L005,2024-11-01,76
P0121,L005,2024-11-01,88
P0122,L005,2024-11-01,139
P0123,L005,2024-11-01,27
P0124,L005,2024-11-01,175
P0125,L005,2024-11-01,85
P0126,L005,2024-11-01,73
P0127,L005,2024-11-01,94
P0128,L005,2024-11-01,141
P0129,L005,2024-11-01,66
P0130,L005,2024-11-01,57
P0131,L005,2024-11-01,177
P0132,L005,2024-11-01,101
P0133,L005,2024-11-01,120
P0134,L005,2024-11-01,138
P0135,L005,2024-11-01,169
P0136,L005,2024-11-01,89
P0137,L005,2024-11-01,79
P0138,L005,2024-11-01,21
P0139,L005,2024-11-01,174
P0140,L005,2024-11-01,86
P0141,L005,2024-11-01,54
P0142,L005,2024-11-01,83
P0143,L005,2024-11-01,86
P0144,L005,2024-11-01,54
P0145,L005,2024-11-01,185
P0146,L005,2024-11-01,137
P0147,L005,2024-11-01,33
P0148,L005,2024-11-01,180
P0149,L005,2024-11-01,46
P0150,L005,2024-11-01,90
P0001,L006,2024-11-01,187
P0002,L006,2024-11-01,51
P0003,L006,2024-11-01,99
P0004,L006,2024-11-01,171
P0005,L006,2024-11-01,103
P0006,L006,2024-11-01,53
P0007,L006,2024-11-01,135
P0008,L006,2024-11-01,95
P0009,L006,2024-11-01,6
P0010,L006,2024-11-01,140
P0011,L006,2024-11-01,47
P0012,L006,2024-11-01,154
P0013,L006,2024-11-01,129
P0014,L006,2024-11-01,115
P0015,L006,2024-11-01,195
P0016,L006,2024-11-01,64
P0017,L006,2024-11-01,36
P0018,L006,2024-11-01,163
P0019,L006,2024-11-01,119
P0020,L006,2024-11-01,124
P0021,L006,2024-11-01,39
P0022,L006,2024-11-01,48
P0023,L006,2024-11-01,104
P0024,L006,2024-11-01,197
P0025,L006,2024-11-01,11
P0026,L006,2024-11-01,114
P0027,L006,2024-11-01,49
P0028,L006,2024-11-01,181
P0029,L006,2024-11-01,21
P0030,L006,2024-11-01,89
P0031,L006,2024-11-01,97
P0032,L006,2024-11-01,156
P0033,L006,2024-11-01,130
P0034,L006,2024-11-01,3
P0035,L006,2024-11-01,91
P0036,L006,2024-11-01,156
P0037,L006,2024-11-01,129
P0038,L006,2024-11-01,176
P0039,L006,2024-11-01,126
P0040,L006,2024-11-01,89
P0041,L006,2024-11-01,39
P0042,L006,2024-11-01,104
P0043,L006,2024-11-01,1
P0044,L006,2024-11-01,95
P0045,L006,2024-11-01,37
P0046,L006,2024-11-01,76
P0047,L006,2024-11-01,162
P0048,L006,2024-11-01,6
P0049,L006,2024-11-01,191
P0050,L006,2024-11-01,168
P0051,L006,2024-11-01,55
P0052,L006,2024-11-01,17
P0053,L006,2024-11-01,31
P0054,L006,2024-11-01,83
P0055,L006,2024-11-01,138
P0056,L006,2024-11-01,174
P0057,L006,2024-11-01,64
P0058,L006,2024-11-01,123
P0059,L006,2024-11-01,135
P0060,L006,2024-11-01,59
P0061,L006,2024-11-01,75
P0062,L006,2024-11-01,31
P0063,L006,2024-11-01,69
P0064,L006,2024-11-01,146
P0065,L006,2024-11-01,94
P0066,L006,2024-11-01,25
P0067,L006,2024-11-01,92
P0068,L006,2024-11-01,98
P0069,L006,2024-11-01,183
P0070,L006,2024-11-01,199
P0071,L006,2024-11-01,16
P0072,L006,2024-11-01,66
P0073,L006,2024-11-01,195
P0074,L006,2024-11-01,87
P0075,L006,2024-11-01,152
P0076,L006,2024-11-01,167
P0077,L006,2024-11-01,39
P0078,L006,2024-11-01,39
P0079,L006,2024-11-01,179
P0080,L006,2024-11-01,65
P0081,L006,2024-11-01,140
P0082,L006,2024-11-01,120
P0083,L006,2024-11-01,153
P0084,L006,2024-11-01,54
P0085,L006,2024-11-01,127
P0086,L006,2024-11-01,145
P0087,L006,2024-11-01,37
P0088,L006,2024-11-01,127
P0089,L006,2024-11-01,127
P0090,L006,2024-11-01,92
P0091,L006,2024-11-01,18
P0092,L006,2024-11-01,176
P0093,L006,2024-11-01,148
P0094,L006,2024-11-01,73
P0095,L006,2024-11-01,15
P0096,L006,2024-11-01,126
P0097,L006,2024-11-01,51
P0098,L006,2024-11-01,144
P0099,L006,2024-11-01,41
P0100,L006,2024-11-01,136
P0101,L006,2024-11-01,5
P0102,L006,2024-11-01,190
P0103,L006,2024-11-01,128
P0104,L006,2024-11-01,39
P0105,L006,2024-11-01,58
P0106,L006,2024-11-01,168
P0107,L006,2024-11-01,55
P0108,L006,2024-11-01,168
P0109,L006,2024-11-01,93
P0110,L006,2024-11-01,7
P0111,L006,2024-11-01,80
P0112,L006,2024-11-01,88
P0113,L006,2024-11-01,103
P0114,L006,2024-11-01,16
P0115,L006,2024-11-01,171
P0116,L006,2024-11-01,153
P0117,L006,2024-11-01,172
P0118,L006,2024-11-01,155
P0119,L006,2024-11-01,159
P0120,L006,2024-11-01,41
P0121,L006,2024-11-01,174
P0122,L006,2024-11-01,112
P0123,L006,2024-11-01,72
P0124,L006,2024-11-01,81
P0125,L006,2024-11-01,184
P0126,L006,2024-11-01,121
P0127,L006,2024-11-01,54
P0128,L006,2024-11-01,160
P0129,L006,2024-11-01,118
P0130,L006,2024-11-01,188
P0131,L006,2024-11-01,102
P0132,L006,2024-11-01,66
P0133,L006,2024-11-01,4
P0134,L006,2024-11-01,103
P0135,L006,2024-11-01,19
P0136,L006,2024-11-01,192
P0137,L006,2024-11-01,88
P0138,L006,2024-11-01,62
P0139,L006,2024-11-01,182
P0140,L006,2024-11-01,116
P0141,L006,2024-11-01,136
P0142,L006,2024-11-01,118
P0143,L006,2024-11-01,15
P0144,L006,2024-11-01,127
P0145,L006,2024-11-01,50
P0146,L006,2024-11-01,74
P0147,L006,2024-11-01,144
P0148,L006,2024-11-01,109
P0149,L006,2024-11-01,170
P0150,L006,2024-11-01,34
P0001,L100,2024-11-01,147
P0002,L100,2024-11-01,35
P0003,L100,2024-11-01,127
P0004,L100,2024-11-01,153
P0005,L100,2024-11-01,65
P0006,L100,2024-11-01,83
P0007,L100,2024-11-01,102
P0008,L100,2024-11-01,164
P0009,L100,2024-11-01,137
P0010,L100,2024-11-01,4
P0011,L100,2024-11-01,9
P0012,L100,2024-11-01,9
P0013,L100,2024-11-01,28
P0014,L100,2024-11-01,158
P0015,L100,2024-11-01,77
P0016,L100,2024-11-01,17
P0017,L100,2024-11-01,79
P0018,L100,2024-11-01,176
P0019,L100,2024-11-01,158
P0020,L100,2024-11-01,77
P0021,L100,2024-11-01,187
P0022,L100,2024-11-01,30
P0023,L100,2024-11-01,118
P0024,L100,2024-11-01,23
P0025,L100,2024-11-01,114
P0026,L100,2024-11-01,125
P0027,L100,2024-11-01,197
P0028,L100,2024-11-01,162
P0029,L100,2024-11-01,93
P0030,L100,2024-11-01,24
P0031,L100,2024-11-01,104
P0032,L100,2024-11-01,115
P0033,L100,2024-11-01,95
P0034,L100,2024-11-01,30
P0035,L100,2024-11-01,4
P0036,L100,2024-11-01,42
P0037,L100,2024-11-01,17
P0038,L100,2024-11-01,22
P9046,L100,2024-11-01,24
P0040,L100,2024-11-01,173
P0041,L100,2024-11-01,97
P0042,L100,2024-11-01,145
P0043,L100,2024-11-01,54
P0044,L100,2024-11-01,129
P0045,L100,2024-11-01,116
P0046,L100,2024-11-01,191
P0047,L100,2024-11-01,172
P0048,L100,2024-11-01,93
P0049,L100,2024-11-01,40
P0050,L100,2024-11-01,179
P0051,L100,2024-11-01,83
P0052,L100,2024-11-01,6
P0053,L100,2024-11-01,134
P0054,L100,2024-11-01,68
P0055,L100,2024-11-01,111
P0056,L100,2024-11-01,111
P0057,L100,2024-11-01,51
P0058,L100,2024-11-01,22
P0059,L100,2024-11-01,131
P0060,L100,2024-11-01,196
P0061,L100,2024-11-01,20
P0062,L100,2024-11-01,54
P0063,L100,2024-11-01,88
P0064,L100,2024-11-01,173
P0065,L100,2024-11-01,50
P0066,L100,2024-11-01,125
P0067,L100,2024-11-01,168
P0068,L100,2024-11-01,166
P0069,L100,2024-11-01,68
P0070,L100,2024-11-01,179
P0071,L100,2024-11-01,30
P0072,L100,2024-11-01,115
P0073,L100,2024-11-01,150
P0074,L100,2024-11-01,88
