data,categoria,dispositivo,visualizacoes,add_carrinho,checkout_iniciado,compra_concluida
2025-01-11,Segurança,desktop,190,35,17,5
2025-01-12,Ferramentas,mobile,193,52,23,14
2025-01-12,Ferramentas,desktop,212,47,28,18
2025-01-12,Iluminação,mobile,167,42,21,13
2025-01-12,Iluminação,desktop,223,57,32,20
2025-01-12,Utilidades Domésticas,mobile,84,16,8,5
2025-01-12,Utilidades Domésticas,desktop,292,70,37,31
2025-01-12,Jardim e Área Externa,mobile,130,31,16,9
2025-01-12,Jardim e Área Externa,desktop,169,46,25,17
2025-01-12,Organização,mobile,138,33,16,11
2025-01-12,Organização,desktop,124,27,15,11
2025-01-12,Elétrica,mobile,121,28,13,5
2025-01-12,Elétrica,desktop,265,58,29,10
2025-01-12,Hidráulica,mobile,184,37,19,7
2025-01-12,Hidráulica,desktop,289,65,29,11
2025-01-12,Pintura e Acabamento,mobile,297,69,34,25
2025-01-12,Pintura e Acabamento,desktop,116,31,18,13
2025-01-12,Segurança,mobile,133,24,12,3
2025-01-12,Segurança,desktop,245,55,28,8
2025-01-13,Ferramentas,mobile,165,29,13,8
2025-01-13,Ferramentas,desktop,224,51,24,14
2025-01-13,Iluminação,mobile,138,30,14,9
2025-01-13,Iluminação,desktop,169,35,16,9
2025-01-13,Utilidades Domésticas,mobile,264,63,30,23
2025-01-13,Utilidades Domésticas,desktop,236,51,27,17
2025-01-13,Jardim e Área Externa,mobile,145,35,16,10
2025-01-13,Jardim e Área Externa,desktop,255,47,23,15
2025-01-13,Organização,mobile,248,68,40,27
2025-01-13,Organização,desktop,251,66,30,20
2025-01-13,Elétrica,mobile,271,69,36,14
2025-01-13,Elétrica,desktop,219,43,20,7
2025-01-13,Hidráulica,mobile,94,22,10,4
2025-01-13,Hidráulica,desktop,226,50,26,10
2025-01-13,Pintura e Acabamento,mobile,110,23,11,7
2025-01-13,Pintura e Acabamento,desktop,151,30,14,10
2025-01-13,Segurança,mobile,140,25,12,4
2025-01-13,Segurança,desktop,212,54,26,7
2025-01-14,Ferramentas,mobile,208,39,20,12
2025-01-14,Ferramentas,desktop,263,59,32,18
2025-01-14,Iluminação,mobile,168,37,21,15
2025-01-14,Iluminação,desktop,158,28,15,11
2025-01-14,Utilidades Domésticas,mobile,136,30,17,11
2025-01-14,Utilidades Domésticas,desktop,293,66,30,24
2025-01-14,Jardim e Área Externa,mobile,189,43,21,13
2025-01-14,Jardim e Área Externa,desktop,270,69,33,18
2025-01-14,Organização,mobile,252,45,26,19
2025-01-14,Organização,desktop,92,23,12,9
2025-01-14,Elétrica,mobile,268,56,26,9
2025-01-14,Elétrica,desktop,99,22,11,4
2025-01-14,Hidráulica,mobile,188,49,23,9
2025-01-14,Hidráulica,desktop,172,38,20,9
2025-01-14,Pintura e Acabamento,mobile,253,54,31,18
2025-01-14,Pintura e Acabamento,desktop,114,22,11,7
2025-01-14,Segurança,mobile,257,71,33,12
2025-01-14,Segurança,desktop,215,40,23,8
2025-01-15,Ferramentas,mobile,99,23,13,7
2025-01-15,Ferramentas,desktop,284,54,24,15
2025-01-15,Iluminação,mobile,219,53,28,19
2025-01-15,Iluminação,desktop,221,54,31,18
2025-01-15,Utilidades Domésticas,mobile,297,74,43,30
2025-01-15,Utilidades Domésticas,desktop,277,75,35,30
2025-01-15,Jardim e Área Externa,mobile,279,68,35,21
2025-01-15,Jardim e Área Externa,desktop,223,51,29,20
2025-01-15,Organização,mobile,204,44,24,19
2025-01-15,Organização,desktop,230,52,28,20
2025-01-15,Elétrica,mobile,228,53,26,8
2025-01-15,Elétrica,desktop,142,35,20,7
2025-01-15,Hidráulica,mobile,189,41,24,11
2025-01-15,Hidráulica,desktop,207,47,22,10
2025-01-15,Pintura e Acabamento,mobile,288,57,29,21
2025-01-15,Pintura e Acabamento,desktop,281,62,32,21
2025-01-15,Segurança,mobile,182,37,19,5
2025-01-15,Segurança,desktop,163,43,24,7
2025-01-16,Ferramentas,mobile,196,38,17,9
2025-01-16,Ferramentas,desktop,178,33,19,12
2025-01-16,Iluminação,mobile,120,26,14,10
2025-01-16,Iluminação,desktop,102,23,11,7
2025-01-16,Utilidades Domésticas,mobile,123,27,15,12
2025-01-16,Utilidades Domésticas,desktop,273,51,23,18
2025-01-16,Jardim e Área Externa,mobile,278,57,28,15
2025-01-16,Jardim e Área Externa,desktop,97,23,11,6
2025-01-16,Organização,mobile,206,52,28,17
2025-01-16,Organização,desktop,141,33,15,11
2025-01-16,Elétrica,mobile,192,35,18,6
2025-01-16,Elétrica,desktop,160,31,18,6
2025-01-16,Hidráulica,mobile,230,55,29,11
2025-01-16,Hidráulica,desktop,291,71,40,16
2025-01-16,Pintura e Acabamento,mobile,279,53,29,16
2025-01-16,Pintura e Acabamento,desktop,223,47,21,14
2025-01-16,Segurança,mobile,293,59,34,9
2025-01-16,Segurança,desktop,155,29,14,4
2025-01-17,Ferramentas,mobile,189,42,23,14
2025-01-17,Ferramentas,desktop,217,50,24,13
2025-01-17,Iluminação,mobile,280,67,34,26
2025-01-17,Iluminação,desktop,164,41,20,13
2025-01-17,Utilidades Domésticas,mobile,286,79,37,25
2025-01-17,Utilidades Domésticas,desktop,120,27,14,10
2025-01-17,Jardim e Área Externa,mobile,113,27,14,9
2025-01-17,Jardim e Área Externa,desktop,96,24,13,7
2025-01-17,Organização,mobile,234,59,32,23
2025-01-17,Organização,desktop,107,23,11,7
2025-01-17,Elétrica,mobile,138,25,12,5
2025-01-17,Elétrica,desktop,129,25,13,4
2025-01-17,Hidráulica,mobile,93,22,11,5
2025-01-17,Hidráulica,desktop,214,45,22,8
2025-01-17,Pintura e Acabamento,mobile,170,39,18,11
2025-01-17,Pintura e Acabamento,desktop,226,48,28,18
2025-01-17,Segurança,mobile,208,39,21,7
2025-01-17,Segurança,desktop,119,28,15,4
2025-01-18,Ferramentas,mobile,247,60,33,19
2025-01-18,Ferramentas,desktop,120,27,15,8
2025-01-18,Iluminação,mobile,160,33,16,10
2025-01-18,Iluminação,desktop,121,27,14,8
2025-01-18,Utilidades Domésticas,mobile,275,67,35,29
2025-01-18,Utilidades Domésticas,desktop,236,65,32,21
2025-01-18,Jardim e Área Externa,mobile,218,52,30,16
2025-01-18,Jardim e Área Externa,desktop,80,21,9,5
2025-01-18,Organização,mobile,93,24,13,8
2025-01-18,Organização,desktop,169,43,23,14
2025-01-18,Elétrica,mobile,153,37,16,7
2025-01-18,Elétrica,desktop,225,42,22,7
2025-01-18,Hidráulica,mobile,259,52,28,13
2025-01-18,Hidráulica,desktop,228,42,19,9
2025-01-18,Pintura e Acabamento,mobile,236,54,26,17
2025-01-18,Pintura e Acabamento,desktop,206,42,20,14
2025-01-18,Segurança,mobile,253,57,28,9
2025-01-18,Segurança,desktop,129,32,14,4
2025-01-19,Ferramentas,mobile,257,62,28,19
2025-01-19,Ferramentas,desktop,109,25,11,6
2025-01-19,Iluminação,mobile,251,49,24,14
2025-01-19,Iluminação,desktop,156,31,14,9
2025-01-19,Utilidades Domésticas,mobile,160,31,16,11
2025-01-19,Utilidades Domésticas,desktop,115,26,13,9
2025-01-19,Jardim e Área Externa,mobile,173,45,20,14
2025-01-19,Jardim e Área Externa,desktop,274,49,26,18
2025-01-19,Organização,mobile,287,56,25,16
2025-01-19,Organização,desktop,152,27,14,10
2025-01-19,Elétrica,mobile,191,42,21,6
2025-01-19,Elétrica,desktop,133,29,16,7
2025-01-19,Hidráulica,mobile,295,80,36,17
2025-01-19,Hidráulica,desktop,193,44,26,11
2025-01-19,Pintura e Acabamento,mobile,170,30,16,9
2025-01-19,Pintura e Acabamento,desktop,198,50,27,15
2025-01-19,Segurança,mobile,223,53,24,8
2025-01-19,Segurança,desktop,273,62,29,9
2025-01-20,Ferramentas,mobile,177,46,26,13
2025-01-20,Ferramentas,desktop,223,46,24,15
2025-01-20,Iluminação,mobile,98,25,13,9
2025-01-20,Iluminação,desktop,174,38,17,11
2025-01-20,Utilidades Domésticas,mobile,168,40,18,11
2025-01-20,Utilidades Domésticas,desktop,110,25,11,8
2025-01-20,Jardim e Área Externa,mobile,193,43,22,15
2025-01-20,Jardim e Área Externa,desktop,185,51,25,17
2025-01-20,Organização,mobile,140,37,20,13
2025-01-20,Organização,desktop,95,17,7,4
2025-01-20,Elétrica,mobile,205,51,28,11
2025-01-20,Elétrica,desktop,253,63,29,11
2025-01-20,Hidráulica,mobile,95,17,8,3
2025-01-20,Hidráulica,desktop,235,59,30,14
2025-01-20,Pintura e Acabamento,mobile,212,57,31,19
2025-01-20,Pintura e Acabamento,desktop,200,51,29,19
2025-01-20,Segurança,mobile,189,52,30,11
2025-01-20,Segurança,desktop,226,59,29,9
2025-01-21,Ferramentas,mobile,228,60,34,19
2025-01-21,Ferramentas,desktop,214,38,17,11
2025-01-21,Iluminação,mobile,158,30,17,10
2025-01-21,Iluminação,desktop,82,15,8,5
2025-01-21,Utilidades Domésticas,mobile,178,45,26,22
2025-01-21,Utilidades Domésticas,desktop,209,42,20,16
2025-01-21,Jardim e Área Externa,mobile,228,57,27,15
2025-01-21,Jardim e Área Externa,desktop,142,38,22,12
2025-01-21,Organização,mobile,295,59,32,20
2025-01-21,Organização,desktop,89,22,10,6
2025-01-21,Elétrica,mobile,191,44,20,7
2025-01-21,Elétrica,desktop,127,27,12,4
2025-01-21,Hidráulica,mobile,184,50,26,12
2025-01-21,Hidráulica,desktop,106,26,14,5
2025-01-21,Pintura e Acabamento,mobile,84,22,12,7
2025-01-21,Pintura e Acabamento,desktop,273,54,32,21
2025-01-21,Segurança,mobile,152,29,15,4
2025-01-21,Segurança,desktop,83,15,6,1
2025-01-22,Ferramentas,mobile,204,50,27,18
2025-01-22,Ferramentas,desktop,281,76,34,21
2025-01-22,Iluminação,mobile,143,29,16,11
2025-01-22,Iluminação,desktop,251,59,30,18
2025-01-22,Utilidades Domésticas,mobile,183,35,18,13
2025-01-22,Utilidades Domésticas,desktop,114,20,11,9
2025-01-22,Jardim e Área Externa,mobile,203,55,30,19
2025-01-22,Jardim e Área Externa,desktop,278,73,36,24
2025-01-22,Organização,mobile,108,28,13,10
2025-01-22,Organização,desktop,183,45,22,15
2025-01-22,Elétrica,mobile,287,58,34,14
2025-01-22,Elétrica,desktop,227,56,30,13
2025-01-22,Hidráulica,mobile,157,43,25,10
2025-01-22,Hidráulica,desktop,141,27,12,5
2025-01-22,Pintura e Acabamento,mobile,193,47,21,12
2025-01-22,Pintura e Acabamento,desktop,109,27,14,10
2025-01-22,Segurança,mobile,143,26,11,3
2025-01-22,Segurança,desktop,272,64,32,9
2025-01-23,Ferramentas,mobile,249,56,32,17
2025-01-23,Ferramentas,desktop,285,57,30,20
2025-01-23,Iluminação,mobile,113,25,13,9
2025-01-23,Iluminação,desktop,161,32,16,12
2025-01-23,Utilidades Domésticas,mobile,91,21,10,6
2025-01-23,Utilidades Domésticas,desktop,89,19,10,8
2025-01-23,Jardim e Área Externa,mobile,293,66,34,24
2025-01-23,Jardim e Área Externa,desktop,83,15,8,5
2025-01-23,Organização,mobile,197,50,29,22
2025-01-23,Organização,desktop,188,36,17,11
2025-01-23,Elétrica,mobile,231,44,25,9
2025-01-23,Elétrica,desktop,291,60,35,11
2025-01-23,Hidráulica,mobile,288,79,46,17
2025-01-23,Hidráulica,desktop,261,61,31,13
2025-01-23,Pintura e Acabamento,mobile,195,37,20,13
2025-01-23,Pintura e Acabamento,desktop,85,21,9,6
2025-01-23,Segurança,mobile,285,56,29,9
2025-01-23,Segurança,desktop,208,45,25,8
2025-01-24,Ferramentas,mobile,205,53,30,20
2025-01-24,Ferramentas,desktop,247,52,29,18
2025-01-24,Iluminação,mobile,116,27,12,7
2025-01-24,Iluminação,desktop,141,33,17,11
2025-01-24,Utilidades Domésticas,mobile,235,57,26,18
2025-01-24,Utilidades Domésticas,desktop,200,41,20,13
2025-01-24,Jardim e Área Externa,mobile,192,52,28,20
2025-01-24,Jardim e Área Externa,desktop,151,32,17,12
2025-01-24,Organização,mobile,80,19,8,6
2025-01-24,Organização,desktop,100,27,13,9
2025-01-24,Elétrica,mobile,251,67,35,15
2025-01-24,Elétrica,desktop,237,65,29,12
2025-01-24,Hidráulica,mobile,207,45,23,10
2025-01-24,Hidráulica,desktop,208,49,24,11
2025-01-24,Pintura e Acabamento,mobile,170,41,23,17
2025-01-24,Pintura e Acabamento,desktop,221,41,18,12
2025-01-24,Segurança,mobile,173,35,18,6
2025-01-24,Segurança,desktop,293,56,26,8
2025-01-25,Ferramentas,mobile,234,60,35,22
2025-01-25,Ferramentas,desktop,94,21,11,7
2025-01-25,Iluminação,mobile,164,40,20,14
2025-01-25,Iluminação,desktop,143,27,15,10
2025-01-25,Utilidades Domésticas,mobile,112,23,11,8
2025-01-25,Utilidades Domésticas,desktop,192,53,25,17
2025-01-25,Jardim e Área Externa,mobile,270,52,29,19
2025-01-25,Jardim e Área Externa,desktop,178,43,21,13
2025-01-25,Organização,mobile,113,20,11,7
2025-01-25,Organização,desktop,239,44,21,15
2025-01-25,Elétrica,mobile,166,31,14,4
2025-01-25,Elétrica,desktop,149,39,23,8
2025-01-25,Hidráulica,mobile,232,55,25,12
2025-01-25,Hidráulica,desktop,175,40,18,6
2025-01-25,Pintura e Acabamento,mobile,193,48,22,16
2025-01-25,Pintura e Acabamento,desktop,215,39,18,11
2025-01-25,Segurança,mobile,177,45,21,7
2025-01-25,Segurança,desktop,185,39,19,6
2025-01-26,Ferramentas,mobile,225,44,21,13
2025-01-26,Ferramentas,desktop,263,65,33,21
2025-01-26,Iluminação,mobile,196,43,21,13
2025-01-26,Iluminação,desktop,188,45,22,17
2025-01-26,Utilidades Domésticas,mobile,121,32,15,10
2025-01-26,Utilidades Domésticas,desktop,201,44,21,13
2025-01-26,Jardim e Área Externa,mobile,118,32,16,10
2025-01-26,Jardim e Área Externa,desktop,99,20,10,6
2025-01-26,Organização,mobile,225,60,28,20
2025-01-26,Organização,desktop,299,70,34,24
2025-01-26,Elétrica,mobile,297,58,32,11
2025-01-26,Elétrica,desktop,125,33,19,8
2025-01-26,Hidráulica,mobile,247,48,23,8
2025-01-26,Hidráulica,desktop,125,26,13,6
2025-01-26,Pintura e Acabamento,mobile,296,77,45,32
2025-01-26,Pintura e Acabamento,desktop,108,20,9,5
2025-01-26,Segurança,mobile,174,35,18,6
2025-01-26,Segurança,desktop,266,54,30,8
2025-01-27,Ferramentas,mobile,204,48,25,14
2025-01-27,Ferramentas,desktop,207,41,21,12
2025-01-27,Iluminação,mobile,184,46,25,18
2025-01-27,Iluminação,desktop,282,76,38,22
2025-01-27,Utilidades Domésticas,mobile,199,36,18,13
2025-01-27,Utilidades Domésticas,desktop,224,41,21,14
2025-01-27,Jardim e Área Externa,mobile,109,27,15,11
2025-01-27,Jardim e Área Externa,desktop,185,51,24,17
2025-01-27,Organização,mobile,109,22,12,9
2025-01-27,Organização,desktop,292,72,38,30
2025-01-27,Elétrica,mobile,176,37,17,6
2025-01-27,Elétrica,desktop,99,20,10,4
2025-01-27,Hidráulica,mobile,147,39,20,9
2025-01-27,Hidráulica,desktop,139,30,14,6
2025-01-27,Pintura e Acabamento,mobile,217,55,31,22
2025-01-27,Pintura e Acabamento,desktop,167,43,19,14
2025-01-27,Segurança,mobile,191,36,19,5
2025-01-27,Segurança,desktop,195,53,26,9
2025-01-28,Ferramentas,mobile,192,51,25,14
2025-01-28,Ferramentas,desktop,94,18,10,6
2025-01-28,Iluminação,mobile,210,51,30,20
2025-01-28,Iluminação,desktop,209,55,27,19
2025-01-28,Utilidades Domésticas,mobile,195,54,28,20
2025-01-28,Utilidades Domésticas,desktop,191,47,25,19
2025-01-28,Jardim e Área Externa,mobile,181,37,20,11
2025-01-28,Jardim e Área Externa,desktop,222,56,32,22
2025-01-28,Organização,mobile,165,44,20,14
2025-01-28,Organização,desktop,188,45,23,16
2025-01-28,Elétrica,mobile,244,66,37,14
2025-01-28,Elétrica,desktop,136,25,13,4
2025-01-28,Hidráulica,mobile,184,40,18,8
2025-01-28,Hidráulica,desktop,219,39,19,8
2025-01-28,Pintura e Acabamento,mobile,140,29,16,11
2025-01-28,Pintura e Acabamento,desktop,271,73,36,25
2025-01-28,Segurança,mobile,232,54,28,8
2025-01-28,Segurança,desktop,270,52,24,6
2025-01-29,Ferramentas,mobile,279,51,25,17
2025-01-29,Ferramentas,desktop,194,38,20,10
2025-01-29,Iluminação,mobile,249,47,27,18
2025-01-29,Iluminação,desktop,277,56,32,24
2025-01-29,Utilidades Domésticas,mobile,261,64,35,28
2025-01-29,Utilidades Domésticas,desktop,273,51,26,17
2025-01-29,Jardim e Área Externa,mobile,207,53,31,19
2025-01-29,Jardim e Área Externa,desktop,216,41,22,13
2025-01-29,Organização,mobile,202,43,24,18
2025-01-29,Organização,desktop,230,46,21,17
2025-01-29,Elétrica,mobile,230,55,29,10
2025-01-29,Elétrica,desktop,116,21,12,4
2025-01-29,Hidráulica,mobile,239,62,28,12
2025-01-29,Hidráulica,desktop,124,29,14,6
2025-01-29,Pintura e Acabamento,mobile,152,38,17,13
2025-01-29,Pintura e Acabamento,desktop,186,44,21,16
2025-01-29,Segurança,mobile,164,37,18,5
2025-01-29,Segurança,desktop,298,83,43,15
2025-01-30,Ferramentas,mobile,265,48,26,14
2025-01-30,Ferramentas,desktop,108,24,12,7
2025-01-30,Iluminação,mobile,97,21,11,7
2025-01-30,Iluminação,desktop,234,51,26,20
2025-01-30,Utilidades Domésticas,mobile,262,54,31,24
2025-01-30,Utilidades Domésticas,desktop,261,63,35,26
2025-01-30,Jardim e Área Externa,mobile,196,36,16,9
2025-01-30,Jardim e Área Externa,desktop,213,44,20,14
2025-01-30,Organização,mobile,266,55,31,21
2025-01-30,Organização,desktop,190,50,26,20
2025-01-30,Elétrica,mobile,94,19,10,4
2025-01-30,Elétrica,desktop,288,61,35,12
2025-01-30,Hidráulica,mobile,283,62,28,12
2025-01-30,Hidráulica,desktop,198,36,19,7
2025-01-30,Pintura e Acabamento,mobile,143,36,18,12
2025-01-30,Pintura e Acabamento,desktop,287,67,36,22
2025-01-30,Segurança,mobile,178,40,21,7
2025-01-30,Segurança,desktop,118,29,13,3
2025-01-31,Ferramentas,mobile,209,56,29,15
2025-01-31,Ferramentas,desktop,263,48,22,15
2025-01-31,Iluminação,mobile,179,33,14,10
2025-01-31,Iluminação,desktop,194,36,17,13
2025-01-31,Utilidades Domésticas,mobile,193,52,27,18
2025-01-31,Utilidades Domésticas,desktop,297,68,37,25
2025-01-31,Jardim e Área Externa,mobile,140,29,14,8
2025-01-31,Jardim e Área Externa,desktop,215,55,32,20
2025-01-31,Organização,mobile,94,21,9,6
2025-01-31,Organização,desktop,274,75,40,30
2025-01-31,Elétrica,mobile,243,56,26,11
2025-01-31,Elétrica,desktop,126,23,11,3
2025-01-31,Hidráulica,mobile,122,23,12,5
2025-01-31,Hidráulica,desktop,188,36,17,7
2025-01-31,Pintura e Acabamento,mobile,255,52,25,15
2025-01-31,Pintura e Acabamento,desktop,220,54,28,18
2025-01-31,Segurança,mobile,85,20,10,3
2025-01-31,Segurança,desktop,194,47,22,6
2025-02-01,Ferramentas,mobile,240,45,23,14
2025-02-01,Ferramentas,desktop,289,71,34,19
2025-02-01,Iluminação,mobile,253,54,30,20
2025-02-01,Iluminação,desktop,252,49,29,21
2025-02-01,Utilidades Domésticas,mobile,245,44,20,13
2025-02-01,Utilidades Domésticas,desktop,270,71,40,32
2025-02-01,Jardim e Área Externa,mobile,272,57,33,21
2025-02-01,Jardim e Área Externa,desktop,87,21,12,7
2025-02-01,Organização,mobile,84,18,10,7
2025-02-01,Organização,desktop,198,41,23,15
2025-02-01,Elétrica,mobile,115,29,15,5
2025-02-01,Elétrica,desktop,166,35,16,6
2025-02-01,Hidráulica,mobile,144,37,19,8
2025-02-01,Hidráulica,desktop,134,27,12,5
2025-02-01,Pintura e Acabamento,mobile,290,63,36,23
2025-02-01,Pintura e Acabamento,desktop,242,63,29,20
2025-02-01,Segurança,mobile,233,57,28,10
2025-02-01,Segurança,desktop,220,47,22,7
2025-02-02,Ferramentas,mobile,266,74,41,21
2025-02-02,Ferramentas,desktop,209,54,25,15
2025-02-02,Iluminação,mobile,292,62,35,21
2025-02-02,Iluminação,desktop,293,61,35,22
2025-02-02,Utilidades Domésticas,mobile,276,75,42,28
2025-02-02,Utilidades Domésticas,desktop,264,67,30,20
2025-02-02,Jardim e Área Externa,mobile,219,46,26,17
2025-02-02,Jardim e Área Externa,desktop,126,34,19,12
2025-02-02,Organização,mobile,232,49,27,21
2025-02-02,Organização,desktop,184,41,22,16
2025-02-02,Elétrica,mobile,194,44,19,8
2025-02-02,Elétrica,desktop,280,51,25,9
2025-02-02,Hidráulica,mobile,241,59,28,12
2025-02-02,Hidráulica,desktop,107,24,12,5
2025-02-02,Pintura e Acabamento,mobile,215,46,23,14
2025-02-02,Pintura e Acabamento,desktop,275,66,32,24
2025-02-02,Segurança,mobile,242,46,27,9
2025-02-02,Segurança,desktop,135,32,14,4
2025-02-03,Ferramentas,mobile,149,31,16,9
2025-02-03,Ferramentas,desktop,105,26,14,9
2025-02-03,Iluminação,mobile,273,59,27,19
2025-02-03,Iluminação,desktop,114,25,13,8
2025-02-03,Utilidades Domésticas,mobile,271,65,32,22
2025-02-03,Utilidades Domésticas,desktop,171,35,16,12
2025-02-03,Jardim e Área Externa,mobile,163,38,21,11
2025-02-03,Jardim e Área Externa,desktop,82,21,12,8
2025-02-03,Organização,mobile,267,70,34,24
2025-02-03,Organização,desktop,84,17,8,5
2025-02-03,Elétrica,mobile,247,63,34,12
2025-02-03,Elétrica,desktop,177,33,16,6
2025-02-03,Hidráulica,mobile,220,56,33,13
2025-02-03,Hidráulica,desktop,194,47,21,10
2025-02-03,Pintura e Acabamento,mobile,236,45,25,15
2025-02-03,Pintura e Acabamento,desktop,139,30,13,8
2025-02-03,Segurança,mobile,160,32,18,5
2025-02-03,Segurança,desktop,170,37,18,6
2025-02-04,Ferramentas,mobile,255,59,33,20
2025-02-04,Ferramentas,desktop,166,30,16,8
2025-02-04,Iluminação,mobile,284,59,27,16
2025-02-04,Iluminação,desktop,274,72,40,28
2025-02-04,Utilidades Domésticas,mobile,264,48,23,15
2025-02-04,Utilidades Domésticas,desktop,219,54,28,21
2025-02-04,Jardim e Área Externa,mobile,278,53,31,20
2025-02-04,Jardim e Área Externa,desktop,128,26,14,8
2025-02-04,Organização,mobile,239,55,30,22
2025-02-04,Organização,desktop,203,43,19,15
2025-02-04,Elétrica,mobile,147,34,17,5
2025-02-04,Elétrica,desktop,278,74,34,12
2025-02-04,Hidráulica,mobile,180,37,17,7
2025-02-04,Hidráulica,desktop,138,36,20,8
2025-02-04,Pintura e Acabamento,mobile,136,34,20,11
2025-02-04,Pintura e Acabamento,desktop,193,35,18,12
2025-02-04,Segurança,mobile,201,42,21,5
2025-02-04,Segurança,desktop,124,30,15,4
2025-02-05,Ferramentas,mobile,292,68,39,22
2025-02-05,Ferramentas,desktop,280,51,26,13
2025-02-05,Iluminação,mobile,267,67,38,23
2025-02-05,Iluminação,desktop,160,43,24,14
2025-02-05,Utilidades Domésticas,mobile,191,43,23,18
2025-02-05,Utilidades Domésticas,desktop,234,57,32,21
2025-02-05,Jardim e Área Externa,mobile,226,49,28,20
2025-02-05,Jardim e Área Externa,desktop,121,31,14,7
2025-02-05,Organização,mobile,100,26,14,9
2025-02-05,Organização,desktop,268,65,30,24
2025-02-05,Elétrica,mobile,87,19,11,4
